"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"963","PELP1",8.50295352562824,5.94507926441739e-12,2.58256707527852e-11,"+"
"964","RAB5IF",8.50295352562824,5.94507926441739e-12,2.58256707527852e-11,"+"
"965","C1QTNF6",8.50295352562824,5.94507926441739e-12,2.58256707527852e-11,"+"
"966","RBM38",-10.537241526986,6.02258063796203e-12,2.61352567643238e-11,"-"
"967","TFAP2E",-8.52589922686555,6.14700838289966e-12,2.65105546719294e-11,"-"
"968","MIR589",-8.52589922686555,6.14700838289966e-12,2.65105546719294e-11,"-"
"969","TSR1",-8.52589922686555,6.14700838289966e-12,2.65105546719294e-11,"-"
"970","MIR330",-8.52589922686555,6.14700838289966e-12,2.65105546719294e-11,"-"
"971","ZNF616",-8.52589922686555,6.14700838289966e-12,2.65105546719294e-11,"-"
"972","SERPIND1",-8.52589922686555,6.14700838289966e-12,2.65105546719294e-11,"-"
"973","POLR1E",-11.5949625922486,6.15936118870087e-12,2.6536528368997e-11,"-"
"974","THADA",8.66799619516624,6.41061036169077e-12,2.75059146737029e-11,"+"
"975","PDIA4",8.66799619516624,6.41061036169077e-12,2.75059146737029e-11,"+"
"976","IQCH",8.66853296020015,6.39450902120361e-12,2.75059146737029e-11,"+"
"977","MX2",8.66799619516624,6.41061036169077e-12,2.75059146737029e-11,"+"
"978","TMEM204",-10.7636667578141,6.48441348877325e-12,2.77941322545373e-11,"-"
"979","FBXW7",10.5397657569234,6.65398344266097e-12,2.84590884848555e-11,"+"
"980","WDR55",-8.77020031186707,6.6667044112901e-12,2.84590884848555e-11,"-"
"981","KMT2A",-8.77019802308868,6.66670068975087e-12,2.84590884848555e-11,"-"
"982","CSRNP2",-8.77020080972977,6.66667373024374e-12,2.84590884848555e-11,"-"
"983","GNA12",10.1769713668456,6.78216199762325e-12,2.89225056907799e-11,"+"
"984","FLJ37453",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"985","RNF19B",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"986","C1orf216",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"987","DCAF8",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"988","GNG4",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"989","DUSP2",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"990","MIR4785",8.83881464663095,7.22415212456729e-12,3.02035049493036e-11,"+"
"991","ZNF80",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"992","PI4K2B",-8.65184898464777,7.12801429017643e-12,3.02035049493036e-11,"-"
"993","LINC02265",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"994","ADTRP",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"995","LINC01108",-8.65184898464777,7.12801429017643e-12,3.02035049493036e-11,"-"
"996","PGF",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"997","TEKT1",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"998","MAP2K7",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"999","GFY",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"1000","SLX4IP",-8.65184915988992,7.11976058496141e-12,3.02035049493036e-11,"-"
"1001","SPATA25",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"1002","SLC9A8",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"1003","TRABD",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"1004","GEMIN8",8.44128249246377,7.23385471591146e-12,3.02035049493036e-11,"+"
"1005","MIR4425",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1006","ARPC2",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1007","ZDHHC23",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1008","ING2",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1009","EXOC3-AS1",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1010","P3H3",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1011","SNTA1",8.43789773778592,7.31386718340481e-12,3.03261436526538e-11,"+"
"1012","IFI44L",-8.46823514712582,7.37631577264132e-12,3.04046368917526e-11,"-"
"1013","OPRK1",-8.46823514712582,7.37631577264132e-12,3.04046368917526e-11,"-"
"1014","FAM45A",-8.46823514712582,7.37631577264132e-12,3.04046368917526e-11,"-"
"1015","RPAP3",-8.46823514712582,7.37631577264132e-12,3.04046368917526e-11,"-"
"1016","BTG1",-8.46823514712582,7.37631577264132e-12,3.04046368917526e-11,"-"
"1017","GOSR1",-8.46823514712582,7.37631577264132e-12,3.04046368917526e-11,"-"
"1018","JUN",-8.46741074958915,7.41377710810251e-12,3.04990712827927e-11,"-"
"1019","SLC6A15",-8.46741074958915,7.41377710810251e-12,3.04990712827927e-11,"-"
"1020","LINC02493",-10.3975700963094,7.47694311042254e-12,3.07287701165601e-11,"-"
"1021","PRKX-AS1",10.4820832509839,7.49936495705665e-12,3.07907325171219e-11,"+"
"1022","ERRFI1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1023","SDE2",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1024","GATA2-AS1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1025","BDH1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1026","JADE2",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1027","BAK1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1028","LUADT1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1029","TNRC18",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1030","MRPS28",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1031","ASCC1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1032","LDB1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1033","NANOS1",-10.6226256321037,7.72641400309759e-12,3.13413210429601e-11,"-"
"1034","CHID1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1035","SYT12",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1036","DIP2B",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1037","COQ5",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1038","ANKRD63",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1039","HBA2",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1040","ELL",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1041","TEX101",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1042","GPCPD1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1043","LINC01667",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1044","EIF4ENIF1",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1045","RTCB",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1046","TBL1X",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1047","DUSP9",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1048","FLNA",8.39562250335744,7.83533026074003e-12,3.13413210429601e-11,"+"
"1049","NADK",-10.6134538717506,7.85208174934596e-12,3.13783857895693e-11,"-"
"1050","GAP43",-10.4693466784396,7.9378037018269e-12,3.16907363029127e-11,"-"
"1051","IL17A",8.59926166169332,7.96498788605599e-12,3.17086697230263e-11,"+"
"1052","CASKIN1",8.59954390663023,7.95490855009076e-12,3.17086697230263e-11,"+"
"1053","GLIS2",8.59926166169332,7.96498788605599e-12,3.17086697230263e-11,"+"
"1054","GRAMD4",8.59588770015462,8.04662296040887e-12,3.20032670303928e-11,"+"
"1055","RNF115",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1056","GATAD2B",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1057","PIK3C2B",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1058","C3orf62",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1059","MRPS33",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1060","MIR3907",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1061","RNF32",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1062","PRPH",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1063","NME3",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1064","CETP",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1065","ZNF236",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1066","GMIP",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1067","URI1",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1068","MED14",8.40292586312308,8.18369177155736e-12,3.21217564666371e-11,"+"
"1069","GTPBP1",-8.62300104063228,8.34735808269267e-12,3.2733512705938e-11,"-"
"1070","GADD45G",8.55440626086435,8.69532346177867e-12,3.40343566309768e-11,"+"
"1071","RGS3",8.55440626086435,8.69532346177867e-12,3.40343566309768e-11,"+"
"1072","SEC14L3",8.55409771198859,8.70777405178742e-12,3.40512955457956e-11,"+"
"1073","TNFSF11",-11.0416418062625,8.77683174288592e-12,3.42893557000725e-11,"-"
"1074","SSBP2",-10.5487711856789,8.79690113550358e-12,3.43357630912765e-11,"-"
"1075","FAM189B",-8.40414742986093,9.04425581954517e-12,3.51751412382852e-11,"-"
"1076","CALCOCO1",-10.6279477047446,9.0455158050743e-12,3.51751412382852e-11,"-"
"1077","PPP2R3C",-8.40414742986093,9.04425581954517e-12,3.51751412382852e-11,"-"
"1078","MIR1281",-8.40414742986093,9.04425581954517e-12,3.51751412382852e-11,"-"
"1079","KIAA0319L",8.5616068450758,9.10369310606417e-12,3.5279410449666e-11,"+"
"1080","SH3D21",-8.65142794300042,9.13965642851557e-12,3.5279410449666e-11,"-"
"1081","KYAT3",8.56424382674486,9.08759378757268e-12,3.5279410449666e-11,"+"
"1082","CELSR2",-10.3731495672116,9.09292151015862e-12,3.5279410449666e-11,"-"
"1083","ZCCHC4",-8.65142793827751,9.1396052121144e-12,3.5279410449666e-11,"-"
"1084","FER",-8.65142793827751,9.1396052121144e-12,3.5279410449666e-11,"-"
"1085","LRRC45",8.56077965470379,9.13860163281632e-12,3.5279410449666e-11,"+"
"1086","MRPS26",-8.65142791138135,9.13965316190787e-12,3.5279410449666e-11,"-"
"1087","HCRTR1",-8.39320276487643,9.41742777770056e-12,3.61518839231875e-11,"-"
"1088","DIPK1A",-8.39320276487643,9.41742777770056e-12,3.61518839231875e-11,"-"
"1089","SIL1",-8.39320276487643,9.41742777770056e-12,3.61518839231875e-11,"-"
"1090","P2RX3",-8.39320276487643,9.41742777770056e-12,3.61518839231875e-11,"-"
"1091","EHD2",-8.39320276487643,9.41742777770056e-12,3.61518839231875e-11,"-"
"1092","LINC01524",-8.39320276487643,9.41742777770056e-12,3.61518839231875e-11,"-"
"1093","HCLS1",-10.7519841979827,9.44673456322624e-12,3.62312088646335e-11,"-"
"1094","TMEM50A",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1095","RPS6KA1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1096","MINDY1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1097","MIR548S",8.54608303654139,9.67506748550907e-12,3.67684734002775e-11,"+"
"1098","MRPL19",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1099","DIRC3",-10.6168901893974,9.92012008962639e-12,3.67684734002775e-11,"-"
"1100","KCNJ13",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1101","ATP2C1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1102","FAM53A",9.86141061095057,9.76457744193299e-12,3.67684734002775e-11,"+"
"1103","BMP2K",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1104","HADH",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1105","CFAP97",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1106","PLPP1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1107","TRIM27",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1108","NFKBIE",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1109","GARS-DT",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1110","TNFRSF10D",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1111","RAB11FIP1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1112","MIR4471",8.54608016201569,9.66915728679235e-12,3.67684734002775e-11,"+"
"1113","SCRIB",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1114","LINC00484",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1115","PHF2",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1116","QRFP",8.54608016201569,9.66915728679235e-12,3.67684734002775e-11,"+"
"1117","BIN2",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1118","MIR6861",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1119","FSIP1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1120","RPUSD2",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1121","PAGR1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1122","HERPUD1",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1123","TCAP",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1124","GADD45B",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1125","PTOV1-AS2",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1126","MIR1825",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1127","FAM9C",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1128","MIR222",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1129","ITIH6",8.54608016201569,9.66915728679235e-12,3.67684734002775e-11,"+"
"1130","LOC100506790",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1131","SNORA70",-8.35429212897806,9.91959269544408e-12,3.67684734002775e-11,"-"
"1132","EPHA2",-10.7142971506438,1.00616484947683e-11,3.72600976060678e-11,"-"
"1133","MTSS1L",-10.7109948752776,1.03323871416539e-11,3.82289204746804e-11,"-"
"1134","OPCML",-10.4741475090846,1.05822665198228e-11,3.9118925265518e-11,"-"
"1135","FKBP5",-8.62075748072824,1.06834211583406e-11,3.94580629918625e-11,"-"
"1136","SCN5A",8.50968702261614,1.0719851326873e-11,3.95577612343764e-11,"+"
"1137","SATB1",-10.7155381322213,1.08897288158013e-11,4.01492904097091e-11,"-"
"1138","FBXO32",11.1865306526843,1.14844422406892e-11,4.23047292381098e-11,"+"
"1139","LUZP2",-10.4532657375619,1.15317933311279e-11,4.24418592134225e-11,"-"
"1140","DLEU2",10.7194045972418,1.16898155854368e-11,4.29857078369745e-11,"+"
"1141","JADE1",-10.7080968982335,1.17637868559485e-11,4.32198023664645e-11,"-"
"1142","USP2",8.54558840657382,1.19758441584238e-11,4.39603666480844e-11,"+"
"1143","MUC5B",8.66799917427872,1.21222644974185e-11,4.44589088129295e-11,"+"
"1144","DGKD",-10.6459345017569,1.31082554703106e-11,4.80291955977944e-11,"-"
"1145","RASIP1",10.3211124226932,1.31186614884243e-11,4.80291955977944e-11,"+"
"1146","TULP1",8.44120120091734,1.33039979069675e-11,4.86652349267082e-11,"+"
"1147","KLHL6",8.43783339718644,1.34370692907605e-11,4.90663714868189e-11,"+"
"1148","DAZAP2",8.43783339718644,1.34370692907605e-11,4.90663714868189e-11,"+"
"1149","KCNA10",8.50922111345177,1.36002609937387e-11,4.94471005815873e-11,"+"
"1150","CHIC2",8.50922312367154,1.36001921373234e-11,4.94471005815873e-11,"+"
"1151","TLX1",8.5092196221202,1.36003117773307e-11,4.94471005815873e-11,"+"
"1152","LINC00363",8.50922111345177,1.36002609937387e-11,4.94471005815873e-11,"+"
"1153","CRLF1",8.50922011564206,1.36002949861928e-11,4.94471005815873e-11,"+"
"1154","REEP5",-10.8825633653815,1.37732328140537e-11,5.00324020420392e-11,"-"
"1155","ZNF587B",8.50248457360908,1.40255468386686e-11,5.09048418594794e-11,"+"
"1156","CASP10",-8.52543374811267,1.42122196856366e-11,5.1493193536896e-11,"-"
"1157","PP7080",-8.52543451477755,1.42121865420442e-11,5.1493193536896e-11,"-"
"1158","CCDC177",10.467546956565,1.42822173420468e-11,5.17021201190503e-11,"+"
"1159","TXLNB",8.39554177789997,1.45849528287262e-11,5.26616040120761e-11,"+"
"1160","DNAJC1",8.39554177789997,1.45849528287262e-11,5.26616040120761e-11,"+"
"1161","POLR3H",8.39554177789997,1.45849528287262e-11,5.26616040120761e-11,"+"
"1162","KLF8",-10.8698226151195,1.48219978755525e-11,5.34714415613734e-11,"-"
"1163","HNRNPF",8.20816869499186,1.55180836361117e-11,5.59344854708343e-11,"+"
"1164","HS6ST1",10.3593018959432,1.56590548970192e-11,5.63941221033544e-11,"+"
"1165","IRF2BP1",-11.097337905279,1.58861915173416e-11,5.71630170306405e-11,"-"
"1166","SPTBN5",10.756991223763,1.59117072474975e-11,5.72057262277098e-11,"+"
"1167","ADRA2C",10.3462408098919,1.59465944066741e-11,5.72820254950966e-11,"+"
"1168","MIR620",-10.3057423443407,1.60882697597315e-11,5.77414613294472e-11,"-"
"1169","LOC729867",8.44073209479561,1.70756686185454e-11,6.11282688718552e-11,"+"
"1170","DHX15",8.44073475816227,1.70755260052979e-11,6.11282688718552e-11,"+"
"1171","PER1",8.44073209479561,1.70756686185454e-11,6.11282688718552e-11,"+"
"1172","TFG",8.43733386931012,1.72648756163355e-11,6.17528656857323e-11,"+"
"1173","SFN",-8.46775465353513,1.73208340755835e-11,6.18312283961644e-11,"-"
"1174","QSOX1",-8.65150583824154,1.73310337226844e-11,6.18312283961644e-11,"-"
"1175","RTL6",-8.46775798971767,1.7320686955778e-11,6.18312283961644e-11,"-"
"1176","ZNF576",-8.46696963472718,1.74073474039589e-11,6.20506805420033e-11,"-"
"1177","ZPLD1",-10.2686353188576,1.80945474125039e-11,6.44454908693426e-11,"-"
"1178","LOC101928053",-8.1924403763335,1.81333918152865e-11,6.44742820099076e-11,"-"
"1179","ARID2",-8.1924403763335,1.81333918152865e-11,6.44742820099076e-11,"-"
"1180","COPB1",10.5648794037086,1.82304653549276e-11,6.47645006507259e-11,"+"
"1181","CCDC12",10.9294587848255,1.84903758989822e-11,6.50333892102001e-11,"+"
"1182","TRPC3",8.3950269326566,1.84919907755868e-11,6.50333892102001e-11,"+"
"1183","LINC01933",-8.3542477348964,1.84053518364313e-11,6.50333892102001e-11,"-"
"1184","TRAM2",8.3950269326566,1.84919907755868e-11,6.50333892102001e-11,"+"
"1185","WTAP",-8.354247757832,1.84114808374044e-11,6.50333892102001e-11,"-"
"1186","ZNF365",-8.354247757832,1.84114808374044e-11,6.50333892102001e-11,"-"
"1187","LOC105369911",8.3950269326566,1.84919907755868e-11,6.50333892102001e-11,"+"
"1188","PTGDR",-8.35424782273302,1.84322596968716e-11,6.50333892102001e-11,"-"
"1189","NUSAP1",8.39505510749181,1.84898932356535e-11,6.50333892102001e-11,"+"
"1190","NFE2L1",8.39502364783694,1.84923186876332e-11,6.50333892102001e-11,"+"
"1191","MEX3D",8.39505510749181,1.84898932356535e-11,6.50333892102001e-11,"+"
"1192","MED26",8.39504602907697,1.84904445508624e-11,6.50333892102001e-11,"+"
"1193","MIR548AD",-10.1118062934624,1.88794194788166e-11,6.6339083365632e-11,"-"
"1194","SLC8A1",-10.3960530230873,1.91822414860357e-11,6.73466970766009e-11,"-"
"1195","CDPF1",8.40231032369633,1.93231191754951e-11,6.77845318691845e-11,"+"
"1196","MELTF-AS1",10.0185923186655,1.93969287702232e-11,6.79297622429204e-11,"+"
"1197","FOXJ1",-10.4228375978943,1.93893244762502e-11,6.79297622429204e-11,"-"
"1198","RAG2",8.55314250279659,2.01641085197932e-11,7.05575483430493e-11,"+"
"1199","KCMF1",-8.51131233360779,2.02699176860296e-11,7.0868636313458e-11,"-"
"1200","MIR33A",10.4759570780353,2.11421831366989e-11,7.38566930908683e-11,"+"
"1201","ABCA7",-8.40364743675838,2.12438803168456e-11,7.40885325250597e-11,"-"
"1202","CSNK1G2",-8.40364748750919,2.12438969692562e-11,7.40885325250597e-11,"-"
"1203","DNAJC2",-8.39274322461613,2.21171464849891e-11,7.70698903284076e-11,"-"
"1204","VSIG10",8.54552192640983,2.26045360254589e-11,7.87028363942889e-11,"+"
"1205","TRAF3",-10.7518453678502,2.27218454052327e-11,7.90456231856727e-11,"-"
"1206","PRMT6",-8.35369516882433,2.32962827960601e-11,7.92065423111088e-11,"-"
"1207","SNORA14B",-8.35370809994003,2.32953549514929e-11,7.92065423111088e-11,"-"
"1208","ASTL",-8.35371771072875,2.3294183798816e-11,7.92065423111088e-11,"-"
"1209","MAN2B2",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1210","CCDC112",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1211","FSTL4",-8.35371771072875,2.3294183798816e-11,7.92065423111088e-11,"-"
"1212","SPOCK1",-8.35369516882433,2.32962827960601e-11,7.92065423111088e-11,"-"
"1213","MIR3142HG",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1214","MICB",-8.35370809994003,2.32953549514929e-11,7.92065423111088e-11,"-"
"1215","LOC101929243",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1216","FBXL18",-8.35371771072875,2.3294183798816e-11,7.92065423111088e-11,"-"
"1217","MIR550A1",-8.35370809994003,2.32953549514929e-11,7.92065423111088e-11,"-"
"1218","LINC01446",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1219","PPP3CC",-8.35371471875993,2.32949180886858e-11,7.92065423111088e-11,"-"
"1220","MIR151A",-8.35371471875993,2.32949180886858e-11,7.92065423111088e-11,"-"
"1221","LOC101927472",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1222","FOXI2",-8.35372006686577,2.32946589518977e-11,7.92065423111088e-11,"-"
"1223","EIF4G2",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1224","FADD",-8.35372006686577,2.32946589518977e-11,7.92065423111088e-11,"-"
"1225","INTS4",-8.35371771072875,2.3294183798816e-11,7.92065423111088e-11,"-"
"1226","ARHGAP42",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1227","PAN3",-8.35371471875993,2.32949180886858e-11,7.92065423111088e-11,"-"
"1228","LMO7-AS1",-8.35369516882433,2.32962827960601e-11,7.92065423111088e-11,"-"
"1229","DCAF7",-8.35371471875993,2.32949180886858e-11,7.92065423111088e-11,"-"
"1230","SKA1",-8.35371471875993,2.32949180886858e-11,7.92065423111088e-11,"-"
"1231","ATRN",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1232","C21orf91-OT1",-8.35368066209799,2.32971533085871e-11,7.92065423111088e-11,"-"
"1233","FAAH2",-8.35370809994003,2.32953549514929e-11,7.92065423111088e-11,"-"
"1234","CDH2",-10.1032198145239,2.35322561606001e-11,7.99410193073223e-11,"-"
"1235","PIEZO1",10.9978224787912,2.41748840541774e-11,8.20575821498879e-11,"+"
"1236","MIR8071-1",10.3111365982977,2.44271196058274e-11,8.28466710255894e-11,"+"
"1237","KBTBD8",-10.1539124084972,2.48208362851674e-11,8.4113941558142e-11,"-"
"1238","PTPRF",10.3261333965326,2.65035095423476e-11,8.65443238818334e-11,"+"
"1239","RASSF5",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1240","PTRHD1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1241","ACOXL-AS1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1242","RBM43",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1243","CREB1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1244","MREG",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1245","COPG1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1246","CEP63",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1247","LINC01206",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1248","DNAJB11",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1249","LINC02506",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1250","GNPDA2",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1251","MMAA",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1252","LPCAT1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1253","ICE1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1254","LNPEP",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1255","ALDH7A1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1256","YIPF5",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1257","SYNPO",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1258","SLC35B3",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1259","TEAD3",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1260","MCM3",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1261","TSPYL1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1262","REPS1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1263","MIR5692C2",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1264","IQUB",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1265","GTF2E2",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1266","CHCHD7",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1267","NCOA2",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1268","SPAG1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1269","ANKRD46",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1270","PCBD1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1271","VWA2",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1272","TMEM86A",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1273","XRRA1",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1274","DDX25",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1275","CISTR",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
"1276","LINC00558",-8.05477400672029,2.66321989044764e-11,8.65443238818334e-11,"-"
