"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"319","EIF4E",-12.3586725604645,4.7489702238679e-19,2.47973658366669e-17,"-"
"320","TMEM51",-11.5582982871606,4.82557344361001e-19,2.51186177656912e-17,"-"
"321","PDLIM3",-11.509779298744,5.19711637510729e-19,2.69683387726362e-17,"-"
"322","GPRIN3",-12.5876709002221,5.21888104838883e-19,2.69971744170847e-17,"-"
"323","LRRFIP2",-11.4515162771975,5.57712990295156e-19,2.8652446334075e-17,"-"
"324","HGFAC",-12.2055123664507,5.57466223975917e-19,2.8652446334075e-17,"-"
"325","LTA4H",-14.3817581831979,5.59046950745896e-19,2.8652446334075e-17,"-"
"326","PLCL2",-11.4367383988703,5.96840693177035e-19,3.03590761523348e-17,"-"
"327","TBC1D15",-11.5072429832197,5.9673578002508e-19,3.03590761523348e-17,"-"
"328","GPC6",-11.7847800484146,5.97813350421194e-19,3.03590761523348e-17,"-"
"329","FRRS1",-11.452966970432,6.24618359358325e-19,3.16239149295794e-17,"-"
"330","LINC01085",-14.0090311925288,7.57254452696181e-19,3.82229921774554e-17,"-"
"331","MESD",-11.3633993274079,7.80631048789091e-19,3.9283901449184e-17,"-"
"332","CH25H",-11.3537532919239,7.89856629038919e-19,3.96284393671725e-17,"-"
"333","CNTRL",-11.396868286692,7.9894463116846e-19,3.99640261903094e-17,"-"
"334","TFRC",-12.658846197639,8.32166607891222e-19,4.15011951725871e-17,"-"
"335","KAT8",-13.0446427497123,9.34489012174632e-19,4.64650253008741e-17,"-"
"336","POU4F1",-11.2805014115703,1.09833334816272e-18,5.44492219653169e-17,"-"
"337","MIR4790",-13.8716269985006,1.12900159413332e-18,5.58035001586904e-17,"-"
"338","SMAD4",-12.2591417976575,1.1486423533406e-18,5.66063185786816e-17,"-"
"339","GS1-279B7.1",-12.0505101549749,1.23383155323026e-18,6.06251686789275e-17,"-"
"340","STEAP3",-11.2971180262854,1.25102399282292e-18,6.12891372013275e-17,"-"
"341","GLO1",-11.2345961551408,1.27412476906812e-18,6.22378189981458e-17,"-"
"342","MIR4644",-11.2615805948081,1.37340196524743e-18,6.68911009799021e-17,"-"
"343","ENPP2",-13.7634787239104,1.38933841088033e-18,6.74699997377077e-17,"-"
"344","ZAR1",-11.2224240468469,1.39625032560984e-18,6.76085513769857e-17,"-"
"345","FNDC1",-11.2607098588742,1.43053070223635e-18,6.90676808902922e-17,"-"
"346","EBF1",-14.079332076576,1.44317401088728e-18,6.92765115255028e-17,"-"
"347","SLC16A5",11.9317330907452,1.44192750600808e-18,6.92765115255028e-17,"+"
"348","CCDC192",-13.123139042887,1.47077877246356e-18,7.03133441785095e-17,"-"
"349","LOC100506178",-13.8652677637735,1.47321589231553e-18,7.03133441785095e-17,"-"
"350","PRPH",-12.0151121466045,1.50010920045003e-18,7.13923398625604e-17,"-"
"351","ENHO",-11.2442842630065,1.50559164958129e-18,7.14491171141754e-17,"-"
"352","CD22",-12.1147570185795,1.55794311913584e-18,7.37234617484253e-17,"-"
"353","LOC101927124",-11.2012661675838,1.59526797881921e-18,7.5275860405642e-17,"-"
"354","ZNF487",13.0411624370144,1.60140849222569e-18,7.53521504378623e-17,"+"
"355","SLC43A3",-11.1707581441029,1.7497570590248e-18,8.21005727666934e-17,"-"
"356","LTB4R",-11.1379181306833,1.87388325484934e-18,8.76777342023189e-17,"-"
"357","MRPS18A",-12.846910886368,2.00700916309759e-18,9.34825154897217e-17,"-"
"358","SKAP2",-11.8683598909974,2.0091697511749e-18,9.34825154897217e-17,"-"
"359","SERTAD4-AS1",-11.1454756613638,2.03197823560075e-18,9.42803940679714e-17,"-"
"360","LOC101928008",-11.1268594383964,2.08570094172396e-18,9.65042238508224e-17,"-"
"361","MXD3",13.0410041695056,2.12859123660076e-18,9.82159119890829e-17,"+"
"362","IPO11-LRRC70",-12.3177838773736,2.14391256290736e-18,9.86495899457124e-17,"-"
"363","ID2-AS1",-12.8148461807589,2.18750897879577e-18,1.00293456596586e-16,"-"
"364","CORO2A",-11.1920265426833,2.19168026662408e-18,1.00293456596586e-16,"-"
"365","MIR125B2",-11.0909393020371,2.21417859538274e-18,1.01045405104905e-16,"-"
"366","GPR171",-13.9491621277439,2.30348787780497e-18,1.04833873171031e-16,"-"
"367","ANKRD17",-11.0803886530649,2.34631766949062e-18,1.06492134661322e-16,"-"
"368","GSDMA",-13.1757749919741,2.35786980743512e-18,1.06725645060997e-16,"-"
"369","KIF27",-11.1288401144068,2.37317069409311e-18,1.07127111792707e-16,"-"
"370","UBL3",-11.0752305144079,2.45663317875352e-18,1.10594969887831e-16,"-"
"371","ABCA13",-12.4630197118723,2.49136192168218e-18,1.1185610654841e-16,"-"
"372","LINC01476",-11.1492947100954,2.50633005108641e-18,1.12225644249856e-16,"-"
"373","RAB10",-13.1534032445676,2.52912435420585e-18,1.12942692675622e-16,"-"
"374","TEX9",-11.9892130698674,2.65243818069223e-18,1.18132788170563e-16,"-"
"375","SYK",-13.5098871414244,2.70947326537782e-18,1.20031106865421e-16,"-"
"376","ABCG1",-11.4782236748502,2.70569839045838e-18,1.20031106865421e-16,"-"
"377","IRF2",-14.2475673111849,2.72966134723078e-18,1.20604692469027e-16,"-"
"378","LINC02182",12.9653826775515,2.763419758239e-18,1.21773235219542e-16,"+"
"379","MIR5094",-11.9098792663282,2.93398177509175e-18,1.28948111946447e-16,"-"
"380","TM9SF3",-11.0849799665003,3.08543256061676e-18,1.35247500426825e-16,"-"
"381","SVIP",-11.0514332571415,3.13004282908955e-18,1.36842843580432e-16,"-"
"382","TBC1D7",-12.7194131855366,3.15398579031276e-18,1.37528642170785e-16,"-"
"383","INSIG2",-13.3651252567826,3.4899988702917e-18,1.51783057917621e-16,"-"
"384","EGLN1",-13.3307562251493,3.56225479691508e-18,1.54522078521392e-16,"-"
"385","LOC100996455",-11.6939709156664,3.58511615467953e-18,1.5510981763246e-16,"-"
"386","DSC1",-12.6550750321915,3.64408359874225e-18,1.57252591979921e-16,"-"
"387","AVPR1A",-10.9755958770931,3.7910737129083e-18,1.63172906552748e-16,"-"
"388","NAALADL2",-11.9383094775847,3.93324328601161e-18,1.68855756224473e-16,"-"
"389","PAX8-AS1",-10.9323304360534,4.0968397904752e-18,1.75426890462584e-16,"-"
"390","UCN2",-13.0136033139025,4.14919917597253e-18,1.77213360703012e-16,"-"
"391","NRG1-IT3",-12.4324384998594,4.35120557575052e-18,1.85365808888175e-16,"-"
"392","RILPL2",-12.2092017205593,4.6171430538247e-18,1.96193244509077e-16,"-"
"393","ENO4",-14.024298630664,4.80889000266183e-18,2.03821070672616e-16,"-"
"394","CWC22",-13.6917519650812,4.82200090118144e-18,2.03858043175074e-16,"-"
"395","NMD3",-13.1264140452879,4.86502791334655e-18,2.05156379626869e-16,"-"
"396","C5AR2",-12.5982574653338,4.90244181461128e-18,2.0621205380298e-16,"-"
"397","WEE1",-11.7864341760733,5.0596028782446e-18,2.12286662828515e-16,"-"
"398","GBE1",-13.1269159093143,5.09018754029665e-18,2.13033301152566e-16,"-"
"399","MAST4-AS1",-12.7439881070114,5.12637976875821e-18,2.1401029525866e-16,"-"
"400","RNGTT",-10.9248135394714,5.20198850705781e-18,2.16623806405155e-16,"-"
"401","ACP6",-10.9451098501729,5.27661351106963e-18,2.18982355696268e-16,"-"
"402","PELI2",-12.7940664626638,5.28491967280421e-18,2.18982355696268e-16,"-"
"403","GDF15",-12.1467088791092,5.4059630824825e-18,2.23442002642459e-16,"-"
"404","MUSK",-10.8862862979603,5.60982628035743e-18,2.31294248395826e-16,"-"
"405","MIR8086",-10.893305564749,5.69060974160685e-18,2.34045645594927e-16,"-"
"406","FTL",-12.5500414744486,5.71981319614773e-18,2.34667311350327e-16,"-"
"407","HS3ST3B1",-12.8619872571888,5.73506930524955e-18,2.34715109134009e-16,"-"
"408","IGLON5",-10.9191164870464,5.89946866629796e-18,2.40851592094424e-16,"-"
"409","PRDM11",-11.7924695943726,5.99729147419634e-18,2.44246660356207e-16,"-"
"410","MDFIC",-13.3783360758005,6.03785676897966e-18,2.45298976099742e-16,"-"
"411","LINC02158",12.3589515484007,6.14565898904171e-18,2.48466606263271e-16,"+"
"412","LILRB2",12.3589515484007,6.14565898904171e-18,2.48466606263271e-16,"+"
"413","SOX4",-14.2507778453192,6.20132120359485e-18,2.50109945007941e-16,"-"
"414","NFIA-AS1",-13.3306882676644,6.69191920814372e-18,2.69244681763406e-16,"-"
"415","C6orf222",-11.724636014397,6.71853315907149e-18,2.69664112844949e-16,"-"
"416","STYK1",-10.8069664829576,7.53398010549433e-18,3.01667083214469e-16,"-"
"417","TRAF3",-11.7244631860766,7.60805458241154e-18,3.0390255438664e-16,"-"
"418","TMPRSS13",-11.6410161135264,7.71244676946225e-18,3.06601970975973e-16,"-"
"419","PSMA6",-10.8281757895546,7.69657940949765e-18,3.06601970975973e-16,"-"
"420","KIAA1671",-10.8252448411879,7.79375430969313e-18,3.09096584610853e-16,"-"
"421","ZDBF2",-10.764167543215,8.00798900068509e-18,3.15674494307819e-16,"-"
"422","HSD3B7",12.9938777747848,8.01646821709836e-18,3.15674494307819e-16,"+"
"423","NOTCH3",11.8606029626993,8.00088231133459e-18,3.15674494307819e-16,"+"
"424","NKX6-1",-10.8000922467878,8.08561724561197e-18,3.17646524670185e-16,"-"
"425","TSEN15",-12.8692984864917,8.15609592450759e-18,3.19661387798877e-16,"-"
"426","TXNDC11",-12.8147424458586,8.44250013831739e-18,3.30109682638387e-16,"-"
"427","TRNP1",12.9689232580227,8.47706031468678e-18,3.30684762673859e-16,"+"
"428","SMNDC1",-14.487102381018,8.88012398321633e-18,3.45598656982323e-16,"-"
"429","MIR3126",-11.3984373895566,8.94796443968648e-18,3.47427141426242e-16,"-"
"430","ANAPC5",12.2501169232767,9.13954065793091e-18,3.54040299393384e-16,"+"
"431","FLOT1",-12.023875419389,9.33557370436247e-18,3.60795014370222e-16,"-"
"432","TRMT9B",-13.1884964793407,9.5873977277309e-18,3.69669638775031e-16,"-"
"433","LOC101928461",-11.8977990473497,9.76143447039059e-18,3.75510886774356e-16,"-"
"434","MRPL15",-13.8435479427461,9.78432090959088e-18,3.75524040071556e-16,"-"
"435","LOC105379143",-11.6267120594359,1.01332897126992e-17,3.88023463780301e-16,"-"
"436","NTM-AS1",-13.2997596590939,1.026247391949e-17,3.92068871736114e-16,"-"
"437","AOAH",-13.8785564355912,1.03585021186139e-17,3.94831967482269e-16,"-"
"438","MIR6821",14.8569828928138,1.13365529277075e-17,4.31125484284988e-16,"+"
"439","SRD5A3",-13.5241021222315,1.18342645928577e-17,4.49028121465217e-16,"-"
"440","ADA2",-11.5827636236567,1.19630911588084e-17,4.52884566891527e-16,"-"
"441","TENT4A",-14.5596266221287,1.25645884505666e-17,4.74576756963918e-16,"-"
"442","TBC1D22A",-11.8656690850856,1.31867768313059e-17,4.9695054678521e-16,"-"
"443","TMEM212-AS1",-12.1816181686912,1.35458474301586e-17,5.0818283928863e-16,"-"
"444","FNIP1",-11.5306358311152,1.35198502559432e-17,5.0818283928863e-16,"-"
"445","DHRS7",-14.0561180388189,1.39515469761614e-17,5.22226781981844e-16,"-"
"446","CPD",-11.5030352183212,1.40829544435006e-17,5.25963614720605e-16,"-"
"447","PEG10",-10.6765921007084,1.44777655119899e-17,5.39499194928893e-16,"-"
"448","STX4",-12.2863444215112,1.4688399654169e-17,5.46126502320298e-16,"-"
"449","ARHGAP25",-10.6074614385059,1.51433974504094e-17,5.61789691161403e-16,"-"
"450","SSPN",-11.4488311142813,1.57627565477165e-17,5.83467190700699e-16,"-"
"451","KDM4A-AS1",12.0845812873997,1.63069365602467e-17,6.00939474079709e-16,"+"
"452","METTL27",12.0845812873997,1.63069365602467e-17,6.00939474079709e-16,"+"
"453","CRB2",-10.6079439681099,1.70776463162748e-17,6.27952217859136e-16,"-"
"454","ARL5A",-13.2987116747546,1.71603990131301e-17,6.29605212250458e-16,"-"
"455","SCN4B",-12.2382987585813,1.74228061129693e-17,6.37827871260943e-16,"-"
"456","MBL2",-13.0283264408925,1.75651109821377e-17,6.41627310590938e-16,"-"
"457","KCNK9",-12.0716140636347,1.76181937474614e-17,6.42158103394891e-16,"-"
"458","SLC12A7",-14.377820385991,1.7657145905394e-17,6.42172662327834e-16,"-"
"459","ARF6",-11.496088027919,1.7791440332508e-17,6.45647105922846e-16,"-"
"460","PPP2R2D",-10.6198098700193,1.87630956584233e-17,6.79428009526864e-16,"-"
"461","CACNA2D2",12.413768171034,1.90089008590177e-17,6.8683570847865e-16,"+"
"462","RASA1",-11.4771150823216,1.92318205474555e-17,6.93386222638455e-16,"-"
"463","PLEKHG6",-11.8180567608823,1.97143620269748e-17,7.09248657199395e-16,"-"
"464","C18orf65",12.324734507941,2.04284159512226e-17,7.33353716593782e-16,"+"
"465","ITGA6",-13.2694586273866,2.07001113452338e-17,7.41509149844212e-16,"-"
"466","RAP2B",-13.636278555005,2.09629846812912e-17,7.4931423999199e-16,"-"
"467","OSGIN1",-12.5502999659775,2.16892986476652e-17,7.73615947696271e-16,"-"
"468","MIR548P",-13.6653681864132,2.20115611785628e-17,7.83432851605386e-16,"-"
"469","RBM38",11.996096481463,2.24627578427542e-17,7.97787115963233e-16,"+"
"470","NECTIN4",-12.1676941721207,2.26241155798389e-17,8.01808283432715e-16,"-"
"471","BFSP2",-10.5565146586852,2.30375875346357e-17,8.14728440688803e-16,"-"
"472","GLTP",-11.3535777057151,2.37034883996097e-17,8.36502131932836e-16,"-"
"473","ADGRE1",14.0353840031925,2.38917890361107e-17,8.41364756817118e-16,"+"
"474","PSMD6-AS2",-12.8740793239609,2.42333123159894e-17,8.51591314868008e-16,"-"
"475","MPPED2",-13.1416166848965,2.43357522542254e-17,8.53390790102386e-16,"-"
"476","DCLK2",-12.2127094149372,2.43875071963134e-17,8.53409049094522e-16,"-"
"477","DESI2",-13.826149918268,2.48392113746182e-17,8.67393593012611e-16,"-"
"478","GPN1",11.9606356529617,2.52688197862979e-17,8.80549646820846e-16,"+"
"479","MIR3128",-12.4828107287711,2.53779964059728e-17,8.82507904246951e-16,"-"
"480","TUT7",-13.1406172187872,2.59359777024041e-17,9.00032459560302e-16,"-"
"481","MCM3",-13.0739084399168,2.69752706873393e-17,9.34151941453244e-16,"-"
"482","CAPNS1",11.9158164848371,2.95413954059928e-17,1.02089423916519e-15,"+"
"483","LINC00926",-12.9656914909224,3.04719828929756e-17,1.05087333136293e-15,"-"
"484","ARL4A",-12.6873261967921,3.06054456633481e-17,1.05329526531898e-15,"-"
"485","CTR9",11.9076246103436,3.06970711400802e-17,1.05427033810374e-15,"+"
"486","C16orf54",11.9041301095448,3.10826208274456e-17,1.06531525745424e-15,"+"
"487","CPEB2",-11.2340368475435,3.2422648512723e-17,1.10896110118363e-15,"-"
"488","DGKQ",-12.4154608898684,3.46757118387111e-17,1.18359289364223e-15,"-"
"489","COLGALT2",-13.3589613920624,3.49654969119334e-17,1.19104352159934e-15,"-"
"490","ITGB7",-14.5154993332524,3.50505177834279e-17,1.19150300962971e-15,"-"
"491","RASSF3",-10.4116698813388,3.63454596416447e-17,1.2330067642584e-15,"-"
"492","VXN",-13.8625160503086,3.79069048717463e-17,1.28336446026154e-15,"-"
"493","HECTD1",-12.7579833894518,4.05149052886639e-17,1.3688778446111e-15,"-"
"494","MSL2",-11.44946417171,4.09080147807128e-17,1.379361947778e-15,"-"
"495","HAT1",-10.3574231834854,4.10862947550187e-17,1.3825745691603e-15,"-"
"496","CCDC149",-13.1948179140505,4.15566220716067e-17,1.39558196340071e-15,"-"
"497","LINC00299",14.3518598426567,4.38819600372729e-17,1.46970141589415e-15,"+"
"498","PRSS23",-11.9567223293148,4.39442833077927e-17,1.46970141589415e-15,"-"
"499","LOC388282",-11.2420987992008,4.40283968620507e-17,1.46970141589415e-15,"-"
"500","LINC02345",-13.7267595295598,4.44126038751198e-17,1.47956148549574e-15,"-"
"501","SMIM3",-11.2150154962024,4.45308505660908e-17,1.48053967640594e-15,"-"
"502","MED13",-13.9123281741594,4.50797933371871e-17,1.49580501517435e-15,"-"
"503","CACNG6",-11.2247572944512,4.62386067025809e-17,1.53120570943318e-15,"-"
"504","IWS1",-11.2002029603706,4.70890514885787e-17,1.55627446556598e-15,"-"
"505","LOC100128993",-11.9313476849892,4.84283060279542e-17,1.5973669178369e-15,"-"
"506","LINC00838",-13.182402320699,4.95937290197097e-17,1.63257459344131e-15,"-"
"507","HMGCR",-13.5623176213613,5.0780933313986e-17,1.6683589866096e-15,"-"
"508","ITGB4",11.7570125813031,5.18172675684394e-17,1.69905556277066e-15,"+"
"509","TEX44",-11.0840261149217,5.49962655976082e-17,1.79006078059361e-15,"-"
"510","EPB41L4A-AS1",-14.0020979578187,5.47243330365044e-17,1.79006078059361e-15,"-"
"511","ZNF608",-13.910930947043,5.48961208907615e-17,1.79006078059361e-15,"-"
"512","IZUMO4",-11.9183200992925,5.50225802763961e-17,1.79006078059361e-15,"-"
"513","LINC00189",13.8222397922171,5.59126040818342e-17,1.81547026547975e-15,"+"
"514","ASIC3",-11.1466642066406,5.63843782505542e-17,1.82722682591339e-15,"-"
"515","WDSUB1",-11.3805544522292,5.65991181067566e-17,1.8306242918529e-15,"-"
"516","ZFP36L2",-13.6926662287493,5.86012014626904e-17,1.89170583868999e-15,"-"
"517","CD1D",12.0843989522769,5.89183039500584e-17,1.89496634094132e-15,"+"
"518","SIPA1L3",-13.8523592399007,5.89297331216668e-17,1.89496634094132e-15,"-"
"519","ESYT3",-13.139170348528,5.98783993760565e-17,1.92176203931979e-15,"-"
"520","MIR620",-12.2461921201609,6.08481974723999e-17,1.94539045162719e-15,"-"
"521","ADGRE2",11.7140401073131,6.07522756928685e-17,1.94539045162719e-15,"+"
"522","SPRY4-AS1",13.2451945652053,6.09760569803351e-17,1.9457436419951e-15,"+"
"523","RGMB",-10.2510219514491,6.3449122001e-17,2.02078781103376e-15,"-"
"524","CRTC1",11.2873840169757,6.3727142703237e-17,2.02576911451874e-15,"+"
"525","ZNF627",-11.4316699524643,6.41685738775296e-17,2.03591606681526e-15,"-"
"526","COG2",-13.573794963236,6.50601275988573e-17,2.05132094451305e-15,"-"
"527","DGUOK",-11.8673908764923,6.52698625557972e-17,2.05132094451305e-15,"-"
"528","SLC49A3",12.360743075497,6.51932934357656e-17,2.05132094451305e-15,"+"
"529","PGRMC2",-11.8458498044624,6.49169079040039e-17,2.05132094451305e-15,"-"
"530","GNA11",-11.8734429367635,6.51930538852398e-17,2.05132094451305e-15,"-"
"531","MTMR11",11.68507920396,6.6645236587955e-17,2.09060208257169e-15,"+"
"532","ZBTB7B",-11.0854522549259,6.77568963881565e-17,2.12147861492016e-15,"-"
"533","CPED1",-13.7703719838374,7.50037103079879e-17,2.3439714870547e-15,"-"
"534","VWC2",-12.3142841249579,7.8062905577983e-17,2.43500715021061e-15,"-"
"535","RNF13",-11.3151809017874,7.82784562074373e-17,2.43564594667732e-15,"-"
"536","CPLANE1",-12.9532085953475,7.83758316274866e-17,2.43564594667732e-15,"-"
"537","EVI5L",11.6421864513461,7.91305129257075e-17,2.45451946704564e-15,"+"
"538","FBXO28",-13.7933156146714,8.08849317886422e-17,2.50427566692084e-15,"-"
"539","SPI1",-11.7982745214223,8.23268617846934e-17,2.53478472596606e-15,"-"
"540","MMP14",-11.7982745214223,8.23268617846934e-17,2.53478472596606e-15,"-"
"541","MIR4710",-11.7982745214223,8.23268617846934e-17,2.53478472596606e-15,"-"
"542","NIPAL4",11.8860169475694,8.93626239976667e-17,2.74633436887294e-15,"+"
"543","INPP4B",-13.0035496156363,9.2908682529269e-17,2.85005511029472e-15,"-"
"544","LOC102724467",-13.9075756562366,9.36021383472653e-17,2.86604929862206e-15,"-"
"545","LINC02392",-10.9978254479922,9.52386304401024e-17,2.91080709585465e-15,"-"
"546","SLC25A36",-13.1417633946921,1.00117991187791e-16,3.05433219636455e-15,"-"
"547","MIR582",-12.7486131350863,1.00418975092485e-16,3.05791383567736e-15,"-"
"548","GSTO1",-12.1000228657971,1.02293579346577e-16,3.10931414448163e-15,"-"
"549","L3MBTL4",-13.5210860055417,1.0271006806093e-16,3.11628707411823e-15,"-"
"550","LOC101927021",-12.0973356487617,1.03017269524507e-16,3.11992483358131e-15,"-"
"551","SMG9",-11.2333299525542,1.0357529087691e-16,3.13113179698128e-15,"-"
"552","SLC22A18",-12.0856518208327,1.05463176017305e-16,3.18242775891349e-15,"-"
"553","C8orf37",-12.7348137308654,1.08666081950494e-16,3.27314815017972e-15,"-"
"554","BHLHE40",-11.7001924793031,1.09187573193568e-16,3.28291950665211e-15,"-"
"555","CAPN13",-12.5140230731393,1.10348203800098e-16,3.31183789314998e-15,"-"
"556","CSTF3",-13.6935142923258,1.10940710901942e-16,3.32363205304613e-15,"-"
"557","MARCH2",-11.7154679473172,1.12265355208386e-16,3.35727831545078e-15,"-"
"558","SOGA1",14.0391378085894,1.13534874889996e-16,3.38915844272879e-15,"+"
"559","STON2",-13.0700899917222,1.14807913039002e-16,3.42102935150387e-15,"-"
"560","CDH23",11.5268677948191,1.16447427753924e-16,3.4636871501734e-15,"+"
"561","ZGLP1",11.8860635085748,1.16909355838434e-16,3.47122841390517e-15,"+"
"562","LOC102724297",-11.2765509285799,1.18427053974933e-16,3.51003458729619e-15,"-"
"563","AP5M1",-10.9552515638672,1.20283266400605e-16,3.55871823878308e-15,"-"
"564","BCL2L14",-13.5026396494221,1.2095261943592e-16,3.57217691834065e-15,"-"
"565","RUFY4",11.5126520824528,1.22089197184867e-16,3.59936240266961e-15,"+"
"566","CD28",-12.7170018108276,1.24754590108538e-16,3.67144382939562e-15,"-"
"567","TRIM55",-13.3003543439129,1.25173983776197e-16,3.67728932585558e-15,"-"
