"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"951","RASSF3",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"952","PARPBP",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"953","C12orf49",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"954","SETD1B",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"955","PAN3",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"956","LPAR6",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"957","CBLN3",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"958","RALGAPA1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"959","CALM1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"960","LINC00638",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"961","NIPA2",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"962","SERF2",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"963","RORA",-10.1953439299086,2.73211608148047e-11,3.31847947495315e-10,"-"
"964","STOML1",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"965","STARD5",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"966","RCCD1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"967","IGSF6",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"968","CTRL",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"969","BCL6B",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"970","ABCC3",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"971","GADD45B",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"972","NFIC",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"973","CDC37",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"974","NAPA",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"975","SAMHD1",-8.0506566564246,2.78424671837754e-11,3.31847947495315e-10,"-"
"976","CHD6",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"977","OSER1-DT",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"978","NRIP1",-8.04649519620025,2.82534423827299e-11,3.31847947495315e-10,"-"
"979","RAPGEF6",-10.7446814961135,2.8800085087126e-11,3.37922959546288e-10,"-"
"980","KIAA0754",-8.21161485996816,2.92181584614448e-11,3.41567254356959e-10,"-"
"981","ETF1",-8.21161485996816,2.92181584614448e-11,3.41567254356959e-10,"-"
"982","IGFBP3",-8.21152796740924,2.92296170482189e-11,3.41567254356959e-10,"-"
"983","DENND4C",-10.6122067080738,2.9224209247235e-11,3.41567254356959e-10,"-"
"984","LINC02261",-10.0497592454026,2.96072804956298e-11,3.42502627460064e-10,"-"
"985","PALLD",-10.4784620280812,2.93794625738540e-11,3.42502627460064e-10,"-"
"986","KIF2A",-8.20768529291539,2.9606605971987e-11,3.42502627460064e-10,"-"
"987","HCP5",-8.20745305634961,2.96376435705845e-11,3.42502627460064e-10,"-"
"988","TRPS1",-10.0023585615468,2.95992771649355e-11,3.42502627460064e-10,"-"
"989","KPNA3",-8.20768529291539,2.9606605971987e-11,3.42502627460064e-10,"-"
"990","GNB5",-8.20767345894881,2.96081866938223e-11,3.42502627460064e-10,"-"
"991","SRCIN1",-8.20745305634961,2.96376435705845e-11,3.42502627460064e-10,"-"
"992","DNAI2",-8.20768529291539,2.9606605971987e-11,3.42502627460064e-10,"-"
"993","AKAP8",-8.20768529291539,2.9606605971987e-11,3.42502627460064e-10,"-"
"994","PSMC4",8.02321026741502,2.93709832955117e-11,3.42502627460064e-10,"+"
"995","ATRX",-10.2986753946648,3.01762134163378e-11,3.48376043732133e-10,"-"
"996","LRRC47",8.40694756920582,3.126265825221e-11,3.60236449211653e-10,"+"
"997","PHF2",8.40690870379854,3.12662783898336e-11,3.60236449211653e-10,"+"
"998","NAV2",-10.0237456561448,3.14501415231933e-11,3.61991759195312e-10,"-"
"999","SPATA5",10.0076151946413,3.21980933294282e-11,3.70229727802945e-10,"+"
"1000","LINC00410",-10.1953556344217,3.22741274683628e-11,3.70732902229084e-10,"-"
"1001","PLEKHA2",-10.5080200357566,3.23326411769297e-11,3.71034015184207e-10,"-"
"1002","KHDRBS3",-10.0497043272427,3.26443696673462e-11,3.74237399569666e-10,"-"
"1003","NRG1-IT1",-9.58482323328291,3.33289654522017e-11,3.81704712013401e-10,"-"
"1004","TPK1",-10.0536460785637,3.33644854050545e-11,3.81730920167192e-10,"-"
"1005","LINC02103",-10.1744097407908,3.56250530413354e-11,4.07189039090368e-10,"-"
"1006","F2R",-10.2396747955685,3.62189956996855e-11,4.13566206364103e-10,"-"
"1007","DNAH5",10.0769417831143,3.66519230298852e-11,4.18093981970497e-10,"+"
"1008","MIR8054",-9.94619008319372,3.80465591091466e-11,4.3357224651465e-10,"-"
"1009","TMEM52",8.15074205637669,3.96852596080441e-11,4.4518032502091e-10,"+"
"1010","TTLL7",8.15074342442075,3.96850892541685e-11,4.4518032502091e-10,"+"
"1011","BCAS2",8.15074303830471,3.96851372742127e-11,4.4518032502091e-10,"+"
"1012","CNIH3",8.15074200354951,3.9685266198434e-11,4.4518032502091e-10,"+"
"1013","GULP1",8.15074342442075,3.96850892541685e-11,4.4518032502091e-10,"+"
"1014","SPATA16",8.15074342442075,3.96850892541685e-11,4.4518032502091e-10,"+"
"1015","CPLX2",8.15074342442075,3.96850892541685e-11,4.4518032502091e-10,"+"
"1016","MIR1913",8.15074200354951,3.9685266198434e-11,4.4518032502091e-10,"+"
"1017","DNAJC1",8.15074342442075,3.96850892541685e-11,4.4518032502091e-10,"+"
"1018","MBL2",8.15074205637669,3.96852596080441e-11,4.4518032502091e-10,"+"
"1019","LDHA",8.15074342442075,3.96850892541685e-11,4.4518032502091e-10,"+"
"1020","RAB1B",8.15074205637669,3.96852596080441e-11,4.4518032502091e-10,"+"
"1021","LINC00347",-10.2396646277749,3.96081329611951e-11,4.4518032502091e-10,"-"
"1022","ANKRD11",8.15074200354951,3.9685266198434e-11,4.4518032502091e-10,"+"
"1023","TMEM97",8.15074303830471,3.96851372742127e-11,4.4518032502091e-10,"+"
"1024","CASS4",8.15074303830471,3.96851372742127e-11,4.4518032502091e-10,"+"
"1025","ROBO1",-9.98266436714541,4.0613631874073e-11,4.55150038378026e-10,"-"
"1026","RLF",8.31483830410438,4.19598000269338e-11,4.6977799503839e-10,"+"
"1027","VASP",8.31443907453328,4.20345771670261e-11,4.70156950260593e-10,"+"
"1028","MIR4420",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1029","IL23R",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1030","EPHX4",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1031","MIR760",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1032","LOC729867",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1033","RNA5S1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1034","URB2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1035","MT1HL1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1036","SH3YL1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1037","PKDCC",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1038","KRCC1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1039","PLA2R1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1040","BMPR2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1041","CSRNP1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1042","RPP14",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1043","TMEM45A",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1044","LOC102724604",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1045","TRA2B",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1046","MRFAP1L1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1047","LINC01182",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1048","KLF3-AS1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1049","LINC00682",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1050","FAM241A",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1051","LINC02355",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1052","SNX25",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1053","CWC27",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1054","LOC101929710",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1055","DCP2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1056","TRPC7",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1057","DELE1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1058","YIPF5",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1059","FOXQ1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1060","LINC00533",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1061","TAF11",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1062","KLHL31",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1063","RNGTT",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1064","CEP85L",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1065","USP42",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1066","TMEM120A",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1067","EGR3",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1068","TSNARE1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1069","ZC3H3",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1070","NRBP2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1071","RLN2",-8.15149783385747,4.49125791260148e-11,4.71006380005275e-10,"-"
"1072","LINC01235",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1073","CFAP77",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1074","RXRA",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1075","MPP7",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1076","SLIT1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1077","LOC221122",8.13743860504086,4.37846749915230e-11,4.71006380005275e-10,"+"
"1078","CWC15",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1079","MTMR2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1080","DIXDC1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1081","KMT2A",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1082","LOC102724301",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1083","GAPDH",-10.6788027592629,4.24989616880158e-11,4.71006380005275e-10,"-"
"1084","LINC00941",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1085","NEK3",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1086","MYCBP2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1087","LINC01047",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1088","SUPT16H",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1089","LOC101927620",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1090","PIF1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1091","PAM16",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1092","SMPD3",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1093","MIR6774",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1094","SLC16A11",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1095","RASD1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1096","PLXDC1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1097","SMAD2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1098","ZNF532",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1099","TLE2",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1100","EPHX3",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1101","RASAL3",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1102","GDF1",-8.15149783385747,4.49125791260148e-11,4.71006380005275e-10,"-"
"1103","ISM1-AS1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1104","SPAG4",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1105","MIR7109",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1106","MIR4764",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1107","SCUBE1",-7.91184823097017,4.53907950436006e-11,4.71006380005275e-10,"-"
"1108","TRABD2B",-10.2348918840149,4.59901455919061e-11,4.76794948027279e-10,"-"
"1109","ACTB",7.88640924622809,4.64836027323705e-11,4.80609491077173e-10,"+"
"1110","NOC4L",7.88640924622809,4.64836027323705e-11,4.80609491077173e-10,"+"
"1111","SRSF6",7.88640924622809,4.64836027323705e-11,4.80609491077173e-10,"+"
"1112","LINC02478",-8.07280253813058,4.7002600674248e-11,4.80969734487397e-10,"-"
"1113","HMGCS1",-8.07302194691278,4.69562302879608e-11,4.80969734487397e-10,"-"
"1114","MIR1275",-8.07303372742022,4.69537419581661e-11,4.80969734487397e-10,"-"
"1115","AOAH-IT1",10.0531860521255,4.68722985877129e-11,4.80969734487397e-10,"+"
"1116","HSPB1",-8.07280253813058,4.7002600674248e-11,4.80969734487397e-10,"-"
"1117","STEAP1",-8.07303372742022,4.69537419581661e-11,4.80969734487397e-10,"-"
"1118","COL22A1",-8.07271604333835,4.70208942134018e-11,4.80969734487397e-10,"-"
"1119","LINC01507",-8.07271604333835,4.70208942134018e-11,4.80969734487397e-10,"-"
"1120","C2CD5",-9.91167206996203,4.69616284638747e-11,4.80969734487397e-10,"-"
"1121","PPP4R3A",-8.07271604333835,4.70208942134018e-11,4.80969734487397e-10,"-"
"1122","LOC339059",-8.07302194691278,4.69562302879608e-11,4.80969734487397e-10,"-"
"1123","VPS26C",-8.07303372742022,4.69537419581661e-11,4.80969734487397e-10,"-"
"1124","CD8B",-10.4826827551441,4.72550393685289e-11,4.82934730628374e-10,"-"
"1125","GRHL3",8.09519526531727,4.88988128936056e-11,4.98404444632653e-10,"+"
"1126","TMEM132B",8.09519376093096,4.88989126056411e-11,4.98404444632653e-10,"+"
"1127","ATP2A3",8.09519526531727,4.88988128936056e-11,4.98404444632653e-10,"+"
"1128","ZBTB20",-8.05060174229568,4.90625356320157e-11,4.98668873087752e-10,"-"
"1129","FGFR4",-8.05060175176245,4.90652983367484e-11,4.98668873087752e-10,"-"
"1130","LOC101928266",-8.05060174229568,4.90625356320157e-11,4.98668873087752e-10,"-"
"1131","TBX4",-8.0506018494857,4.90985022601417e-11,4.98668873087752e-10,"-"
"1132","LINC00885",-8.04647535380598,4.97950811431791e-11,5.03074843528318e-10,"-"
"1133","NUPR2",-8.04647535380598,4.97950811431791e-11,5.03074843528318e-10,"-"
"1134","CAV1",-8.04647535380598,4.97950811431791e-11,5.03074843528318e-10,"-"
"1135","LOC101929172",-8.04647535380598,4.97950811431791e-11,5.03074843528318e-10,"-"
"1136","ZNF740",-8.04647535380598,4.97950811431791e-11,5.03074843528318e-10,"-"
"1137","LINC00892",-8.04646826755797,4.97630732186996e-11,5.03074843528318e-10,"-"
"1138","NXPH4",-8.12559669784314,5.0589829850178e-11,5.10654987248677e-10,"-"
"1139","LINC02015",-10.3279347065029,5.09192213601369e-11,5.13528617878747e-10,"-"
"1140","GOLGA4",-10.758540030092,5.16919428280571e-11,5.20407841600256e-10,"-"
"1141","SLC35E1",8.25805882556402,5.16899295252437e-11,5.20407841600256e-10,"+"
"1142","SLC24A2",-8.20767964224677,5.28129496589031e-11,5.31227979625061e-10,"-"
"1143","PDGFC",-9.82315326191168,5.30954818072005e-11,5.33602624251367e-10,"-"
"1144","IRF2BP2",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1145","COL6A3",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1146","ATP8A1",10.3711291935296,5.34606615128702e-11,5.35603923557881e-10,"+"
"1147","LINC01365",-10.0162607355102,5.37623508743704e-11,5.35603923557881e-10,"-"
"1148","CD83",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1149","MYBL1",-10.2916467927746,5.36545774386205e-11,5.35603923557881e-10,"-"
"1150","LY6E-DT",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1151","MIR4494",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1152","CARMIL3",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1153","MIR4715",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1154","KRTAP16-1",7.84006618394828,5.3854142222456e-11,5.35603923557881e-10,"+"
"1155","LINC01538",-9.8214798344503,5.33846148421757e-11,5.35603923557881e-10,"-"
"1156","MEF2D",-10.4109856181735,5.40160367250081e-11,5.36749319948242e-10,"-"
"1157","ADAMTS12",-9.87034491491844,5.43749081158954e-11,5.39848374699473e-10,"-"
"1158","CPNE2",8.15125485461815,5.56339909171111e-11,5.51871894356524e-10,"+"
"1159","EXT1",-10.0262269435877,5.67975647576845e-11,5.62928064168699e-10,"-"
"1160","MIR4464",-10.5637016081489,5.70347121258963e-11,5.64791153612216e-10,"-"
"1161","SMIM30",-10.325391820236,5.71639466223841e-11,5.65583337511909e-10,"-"
"1162","BARHL2",-9.9891368168972,5.9272608652497e-11,5.85941872281612e-10,"-"
"1163","C1orf100",-10.0381257988872,5.93543608876379e-11,5.86170015297341e-10,"-"
"1164","LINC02113",-9.82318044291148,5.93977450862806e-11,5.86170015297341e-10,"-"
"1165","MAN1C1",11.1101250206692,6.02890207359485e-11,5.9435512602857e-10,"+"
"1166","SH3RF1",8.03380780986741,6.0330641329269e-11,5.9435512602857e-10,"+"
"1167","TNFRSF9",-8.04999264163448,6.15241206693219e-11,5.97908456631761e-10,"-"
"1168","KPNA1",-8.04999255041808,6.15241399615863e-11,5.97908456631761e-10,"-"
"1169","DDX60",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1170","SNHG4",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1171","KCTD16",-8.04999255041808,6.15241399615863e-11,5.97908456631761e-10,"-"
"1172","LINC01393",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1173","MIR6848",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1174","NTNG2",-8.04999264163448,6.15241206693219e-11,5.97908456631761e-10,"-"
"1175","WAC-AS1",-8.04999264163448,6.15241206693219e-11,5.97908456631761e-10,"-"
"1176","SH3PXD2A-AS1",-8.04999255041808,6.15241399615863e-11,5.97908456631761e-10,"-"
"1177","ERC1",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1178","STARD13",-8.0499926034792,6.15241273754336e-11,5.97908456631761e-10,"-"
"1179","MNAT1",-8.04999255041808,6.15241399615863e-11,5.97908456631761e-10,"-"
"1180","LITAF",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1181","LAIR2",-8.04999264163448,6.15241206693219e-11,5.97908456631761e-10,"-"
"1182","MAGEB17",-8.04999648340668,6.15234190406066e-11,5.97908456631761e-10,"-"
"1183","RNF223",-8.04583570254477,6.24020549272578e-11,5.98355105235598e-10,"-"
"1184","C1orf220",-8.04583570254477,6.24020549272578e-11,5.98355105235598e-10,"-"
"1185","LINC01324",-8.0458286737584,6.24031963785413e-11,5.98355105235598e-10,"-"
"1186","LUCAT1",-8.0458286737584,6.24031963785413e-11,5.98355105235598e-10,"-"
"1187","LOC101928445",-8.04582871943053,6.24032045758979e-11,5.98355105235598e-10,"-"
"1188","LOC102723885",-8.0458286737584,6.24031963785413e-11,5.98355105235598e-10,"-"
"1189","CAAP1",-8.04583570254477,6.24020549272578e-11,5.98355105235598e-10,"-"
"1190","NHLRC2",-8.04582871943053,6.24032045758979e-11,5.98355105235598e-10,"-"
"1191","KCNC1",-8.04582703937801,6.24035358293938e-11,5.98355105235598e-10,"-"
"1192","MAB21L1",-8.04583570254477,6.24020549272578e-11,5.98355105235598e-10,"-"
"1193","SEC23A",-8.0458286737584,6.24031963785413e-11,5.98355105235598e-10,"-"
"1194","CORO2B",-8.04583570254477,6.24020549272578e-11,5.98355105235598e-10,"-"
"1195","PLEKHG4",-8.04582871943053,6.24032045758979e-11,5.98355105235598e-10,"-"
"1196","CBX4",10.4736392220789,6.16251407681655e-11,5.98355105235598e-10,"+"
"1197","CELF4",-8.04583570254477,6.24020549272578e-11,5.98355105235598e-10,"-"
"1198","ZNF600",-8.04582868478515,6.24031991903557e-11,5.98355105235598e-10,"-"
"1199","DDC",-10.1660499131239,6.26267829514062e-11,5.99554120993469e-10,"-"
"1200","PRKAG2-AS1",10.2812828492679,6.2632971636821e-11,5.99554120993469e-10,"+"
"1201","CASK",8.19751664715658,6.31623091105877e-11,6.04117772484031e-10,"+"
"1202","NR2E3",-10.3646548999141,6.53077378309106e-11,6.24118123513869e-10,"-"
"1203","MSANTD1",-8.20710425222118,6.60631034613716e-11,6.30320810499649e-10,"-"
"1204","N4BP1",-8.20709274448187,6.60665322400607e-11,6.30320810499649e-10,"-"
"1205","API5",-8.20687558738964,6.613019345089e-11,6.30404591012758e-10,"-"
"1206","LOC100506274",-10.1951848756337,6.63747262537981e-11,6.3221101200446e-10,"-"
"1207","CAPN2",-10.2783156936601,6.68019582343031e-11,6.35753184952311e-10,"-"
"1208","LINC01609",-9.94477811758518,6.84444905179728e-11,6.50845912731749e-10,"-"
"1209","ARHGEF6",-10.6529208377592,7.09867295347554e-11,6.74462003445604e-10,"-"
"1210","LINC01344",8.15053206594501,7.12222356167437e-11,6.7614034754507e-10,"+"
"1211","SPRY2",-10.4652745061468,7.15564651644088e-11,6.7875236609708e-10,"-"
"1212","ARHGEF1",-10.178523989826,7.18891879436725e-11,6.81345793654262e-10,"-"
"1213","LOC101928370",-10.385220772884,7.29261409210427e-11,6.90603941269594e-10,"-"
"1214","MIR5008",9.72741554036271,7.88815929764523e-11,7.42839766095237e-10,"+"
"1215","OXNAD1",-10.4077324989054,7.87180626933963e-11,7.42839766095237e-10,"-"
"1216","DNASE1L3",-7.91181064662041,7.88947953892391e-11,7.42839766095237e-10,"-"
"1217","DLX6",-7.91181064662041,7.88947953892391e-11,7.42839766095237e-10,"-"
"1218","SESN3",-7.91181064662041,7.88947953892391e-11,7.42839766095237e-10,"-"
"1219","ERP27",-7.91181064662041,7.88947953892391e-11,7.42839766095237e-10,"-"
"1220","PLXNC1",-7.91181064662041,7.88947953892391e-11,7.42839766095237e-10,"-"
"1221","WDR4",-8.0730403555288,8.26566603221138e-11,7.77622487403867e-10,"-"
"1222","KDM4C",-9.80820629134402,8.51644323311024e-11,8.00559602444659e-10,"-"
"1223","ACOXL",-10.1353370802539,8.55038714193818e-11,8.03093189692918e-10,"-"
"1224","HSF2",-9.84414483003851,8.5914034010976e-11,8.06286363303988e-10,"-"
"1225","ADGRB1",8.09507785482477,8.71395313603617e-11,8.17119834070591e-10,"+"
"1226","PHF3",-9.79355257610696,8.93213550167815e-11,8.36895925838311e-10,"-"
"1227","TMEM244",-10.5348822940981,9.01786579823678e-11,8.4423980785938e-10,"-"
"1228","IRX1",-10.0138547918716,9.08142413124428e-11,8.49497711690579e-10,"-"
"1229","MDH1",-10.3211839135206,9.17661294824163e-11,8.57703441305546e-10,"-"
"1230","CARNMT1",-7.88325730114632,9.27159109934731e-11,8.65876154131728e-10,"-"
"1231","TRIM2",-10.0381044750037,9.50563876273301e-11,8.87012773903445e-10,"-"
"1232","MIR7846",-7.91113911432115,9.87524880209172e-11,9.05328807659952e-10,"-"
"1233","CSDE1",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1234","PLXNA2",-7.91113911432115,9.87524880209172e-11,9.05328807659952e-10,"-"
"1235","NRIR",-7.91114347192185,9.87511176959858e-11,9.05328807659952e-10,"-"
"1236","HTRA3",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1237","MAB21L2",-7.91114347192185,9.87511176959858e-11,9.05328807659952e-10,"-"
"1238","SFRP2",-7.91114347192185,9.87511176959858e-11,9.05328807659952e-10,"-"
"1239","GALNT7",-7.91113911432115,9.87524880209172e-11,9.05328807659952e-10,"-"
"1240","DEPDC1B",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1241","NPSR1",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1242","BCL7B",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1243","ZNF79",-7.91113908724691,9.87524965445539e-11,9.05328807659952e-10,"-"
"1244","LINC01451",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1245","KRT83",-7.91113908724691,9.87524965445539e-11,9.05328807659952e-10,"-"
"1246","LINC00366",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1247","PCID2",-7.91113908724691,9.87524965445539e-11,9.05328807659952e-10,"-"
"1248","STARD9",-7.91113713399799,9.87531118654061e-11,9.05328807659952e-10,"-"
"1249","FEM1B",-7.91113911432115,9.87524880209172e-11,9.05328807659952e-10,"-"
"1250","BRD7",-7.91113911432115,9.87524880209172e-11,9.05328807659952e-10,"-"
"1251","C19orf25",-7.91113918420574,9.87524660170828e-11,9.05328807659952e-10,"-"
"1252","ADRM1",-7.91113713399799,9.87531118654061e-11,9.05328807659952e-10,"-"
"1253","MIR3667",-7.91113908724691,9.87524965445539e-11,9.05328807659952e-10,"-"
"1254","C12orf74",7.88561349503125,1.01159907813797e-10,9.2665379669624e-10,"+"
"1255","LINC00598",-8.07237577458749,1.03233431182823e-10,9.44142057322519e-10,"-"
"1256","YWHAE",-8.0723877055747,1.03227985058775e-10,9.44142057322519e-10,"-"
"1257","GPR151",-8.07215359508841,1.03334908852771e-10,9.44318295936184e-10,"-"
"1258","YWHAZ",-10.3649779588291,1.04631708985049e-10,9.55408935700526e-10,"-"
"1259","LOC105376633",-9.58479639315236,1.06222042359843e-10,9.69160127551642e-10,"-"
"1260","AFAP1L2",9.75488329002039,1.08226023271279e-10,9.86660578823156e-10,"+"
"1261","PCM1",-8.04993352593098,1.08871021881669e-10,9.91753710035474e-10,"-"
"1262","NCAM1",-9.82141841086292,1.10561295477309e-10,1.00635309124235e-09,"-"
