"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"956","SAMD3",-9.44172075971368,2.63738778525314e-06,6.29828066290055e-06,"-"
"957","COL15A1",-10.1706094041921,2.65576657795986e-06,6.33554346654375e-06,"-"
"958","APOL6",-9.84053669564239,2.66166603664357e-06,6.34298910402637e-06,"-"
"959","NKX6-2",9.89357335035588,2.7012302818221e-06,6.43056176579756e-06,"+"
"960","CYP26B1",-9.43436950915119,2.77271525618642e-06,6.59386346861834e-06,"-"
"961","UCN3",-9.44171218000118,2.80386765098499e-06,6.66100920624218e-06,"-"
"962","SHANK2-AS1",9.09260935040742,2.81656945418206e-06,6.68422875665037e-06,"+"
"963","TET2-AS1",9.50301769965063,2.85844121596064e-06,6.77655378612475e-06,"+"
"964","C19orf66",10.1209012903642,3.03486764068037e-06,7.1873473274619e-06,"+"
"965","NCOR2",-9.44169053054233,3.10486852669944e-06,7.34550761290655e-06,"-"
"966","ZNF32",-9.42972763060138,3.12755910674451e-06,7.39152944171605e-06,"-"
"967","LDAH",-9.27942309839824,3.13384481904699e-06,7.39872566895996e-06,"-"
"968","MIR4261",9.09260795129136,3.19637742311894e-06,7.53078395973224e-06,"+"
"969","ITGA2B",-10.1514133981975,3.19613155549813e-06,7.53078395973224e-06,"-"
"970","PTH1R",-9.44170787896239,3.22595013253482e-06,7.59262283770823e-06,"-"
"971","ANK1",-9.44177560202396,3.24462841907123e-06,7.62871954762061e-06,"-"
"972","SYTL3",-9.44170978980838,3.25592458707205e-06,7.64740311963528e-06,"-"
"973","LY86-AS1",-9.4416795302581,3.4710123405161e-06,8.14421497779883e-06,"-"
"974","SYK",9.09260471481049,3.50382637650206e-06,8.21276757449097e-06,"+"
"975","WNT4",9.68047041768491,3.51158183113041e-06,8.22250391843151e-06,"+"
"976","ATP7A",-9.27931509530114,3.52680075760656e-06,8.24967841149158e-06,"-"
"977","MIR3688-1",9.50300936554381,3.53325465668256e-06,8.25631564094808e-06,"+"
"978","BCHE",9.09254445342554,3.58225797199738e-06,8.36226477512272e-06,"+"
"979","HS6ST2-AS1",-9.44172229592899,3.64240686934176e-06,8.49398864423621e-06,"-"
"980","MAP1LC3B",-9.43434071794269,3.69143576774537e-06,8.59953863037009e-06,"-"
"981","MAFTRR",-9.44172046838036,3.6985612803782e-06,8.6073551509719e-06,"-"
"982","SPAG4",9.09271905434239,3.72024695124744e-06,8.64900589582272e-06,"+"
"983","LOC100506688",9.34442255893819,3.87118069705356e-06,8.99074825165135e-06,"+"
"984","WIPF1",-9.48946691693315,3.88426973338237e-06,9.00059163761523e-06,"-"
"985","NDST1-AS1",-9.48946797783029,3.88724632268446e-06,9.00059163761523e-06,"-"
"986","BPGM",-9.27941825509716,3.8858853047117e-06,9.00059163761523e-06,"-"
"987","SLC6A3",-8.82102095529325,3.90996868785652e-06,9.04403091628819e-06,"-"
"988","CHODL",-9.43436454266992,3.9217066226662e-06,9.06200022221351e-06,"-"
"989","LOC728095",9.43657946964021,4.09273527484599e-06,9.44763865770818e-06,"+"
"990","FGFBP1",-9.9297031805997,4.15203516188615e-06,9.57484472180411e-06,"-"
"991","PDZD2",9.68045307670686,4.1943432851785e-06,9.66264956615795e-06,"+"
"992","PTPN2",9.34442768259217,4.20454432717092e-06,9.67638578521291e-06,"+"
"993","SLC4A4",9.09283785693438,4.25477671770813e-06,9.78213015763108e-06,"+"
"994","SCAF8",-9.43437871187414,4.28501236151992e-06,9.8417336230885e-06,"-"
"995","ZNF746",-9.44143294583714,4.29628850435431e-06,9.85771523159888e-06,"-"
"996","GSC",-9.44169995699318,4.38077494384116e-06,1.00414750971781e-05,"-"
"997","THADA",-9.43434484794153,4.60360959133487e-06,1.05311846154385e-05,"-"
"998","KIF21A",-8.82106564887971,4.60364531152326e-06,1.05311846154385e-05,"-"
"999","MIR6760",-9.85594664831304,4.63582955042101e-06,1.05941930566678e-05,"-"
"1000","CASP8",9.50305329471954,4.68195344501804e-06,1.06888997149762e-05,"+"
"1001","CNGB1",9.68047913407435,4.87454944835474e-06,1.11174789116822e-05,"+"
"1002","TNR",9.09253998463515,4.89933832709196e-06,1.11628636734041e-05,"+"
"1003","RFK",-9.27945922675101,4.90838882572158e-06,1.11723346850672e-05,"-"
"1004","GPC1",9.09259880922576,4.9662909866794e-06,1.12928708392321e-05,"+"
"1005","MYRFL",9.09259104420672,5.02187214285497e-06,1.14078946289929e-05,"+"
"1006","PGAP3",9.43663425640839,5.03528893694425e-06,1.142700262728e-05,"+"
"1007","SPIDR",9.48752491467348,5.13100956689509e-06,1.16326661779757e-05,"+"
"1008","LSM4",8.96054744086281,5.16501842846178e-06,1.16981518573197e-05,"+"
"1009","LINC01029",9.39935348356077,5.23641154443811e-06,1.18480947036196e-05,"+"
"1010","NTM-IT",9.09261331222815,5.27764804178337e-06,1.19295747320707e-05,"+"
"1011","NIPAL2",-9.44169975948411,5.3574818850016e-06,1.2098052565241e-05,"-"
"1012","CD74",-9.44169756346504,5.37676162139128e-06,1.21295916814588e-05,"-"
"1013","CD47",9.68046100266839,5.45974719023847e-06,1.2304642483035e-05,"+"
"1014","LOC100506474",9.0925957519771,5.4743069448729e-06,1.23252887131606e-05,"+"
"1015","RAB40C",-9.89947570612814,5.50069973066625e-06,1.23725098375478e-05,"-"
"1016","LINC01511",9.72776672110652,5.67393880467779e-06,1.2749608554212e-05,"+"
"1017","DNAJB8-AS1",-9.4343546915077,5.8513232733766e-06,1.31352714189958e-05,"-"
"1018","BOK-AS1",-9.43443556460809,5.85803905788916e-06,1.31374294392544e-05,"-"
"1019","EFCAB6",8.9602822828541,5.86682345798458e-06,1.31442178160734e-05,"+"
"1020","ARIH2OS",9.68049475373257,5.89268588197398e-06,1.31892175181829e-05,"+"
"1021","LOC101929445",9.09258760325446,6.13903333341016e-06,1.37271430951767e-05,"+"
"1022","EDN1",9.09258627289998,6.22111258888081e-06,1.38970646188013e-05,"+"
"1023","ALPK3",-9.44168389478,6.27248008445653e-06,1.39981153790951e-05,"-"
"1024","C1orf100",9.09254337287962,6.41075649720097e-06,1.42927315264744e-05,"+"
"1025","DNASE2B",9.48757876321531,6.42466298678273e-06,1.43097615598292e-05,"+"
"1026","TMEM38B",9.09263049392051,6.9422791535494e-06,1.544758606974e-05,"+"
"1027","DOCK5",-9.89985373223066,7.13181869887378e-06,1.58538871368343e-05,"-"
"1028","TTC7B",9.39936247581102,7.45303804740736e-06,1.65518344963337e-05,"+"
"1029","RPS24",-9.27941616019349,7.49943246106105e-06,1.66386825156486e-05,"-"
"1030","TOX2",-9.44168126184787,7.52177380572496e-06,1.66720481538545e-05,"-"
"1031","PIK3R3",9.39934086798832,7.65818083733949e-06,1.69579309909273e-05,"+"
"1032","LOC101928517",9.09261945457774,7.78784117916358e-06,1.72283347015799e-05,"+"
"1033","MGST2",-8.8209751115363,7.96181390490751e-06,1.75961482525691e-05,"-"
"1034","LINC01898",-8.82101071451273,8.01868607396151e-06,1.77047004901877e-05,"-"
"1035","UNC5C",-9.2794133625425,8.40813345983594e-06,1.85466364143048e-05,"-"
"1036","TMEM185B",8.97439364724624,8.80979414731107e-06,1.94138610408409e-05,"+"
"1037","BFSP2",8.96020631197392,8.87219520025861e-06,1.95325184592e-05,"+"
"1038","B3GNTL1",-9.43432750229324,8.95696609934347e-06,1.9700147981504e-05,"-"
"1039","ID4",9.68044307117622,9.19672048462184e-06,2.02080008338707e-05,"+"
"1040","MIR3118-1",8.85782877527062,9.22635257624059e-06,2.02536182034204e-05,"+"
"1041","KRT85",-8.82109834891905,9.31624737171346e-06,2.04313090774465e-05,"-"
"1042","LINC02325",-9.44169637304309,9.34114664474854e-06,2.04662550767379e-05,"-"
"1043","POC1A",9.39932125495727,9.46293019854269e-06,2.07132019590345e-05,"+"
"1044","GLIS3-AS1",9.09263753151305,9.5274529589415e-06,2.08344589130876e-05,"+"
"1045","LOC100130298",-9.44169416392228,9.96648447642788e-06,2.17736689566362e-05,"-"
"1046","BAIAP2",-8.8209919864426,1.01930526629178e-05,2.22473606400013e-05,"-"
"1047","ZFAT-AS1",-9.44169322956447,1.06663696136619e-05,2.32581870372398e-05,"-"
"1048","SNAPC3",-9.27940859668767,1.13867825305203e-05,2.4805366905704e-05,"-"
"1049","MIR4280",8.97443867897872,1.16560698835628e-05,2.53677860287644e-05,"+"
"1050","SMIM31",9.09258222951069,1.21633590587503e-05,2.64466178391685e-05,"+"
"1051","CHRM3",-8.41526633344807,1.29147926907067e-05,2.80537314109261e-05,"-"
"1052","P2RX7",-9.48944776613864,1.35077598107803e-05,2.93138932015318e-05,"-"
"1053","HHEX",-9.44169446632788,1.35787379217433e-05,2.94399417619563e-05,"-"
"1054","CYB5B",-8.82091909406623,1.42739559564127e-05,3.09178761370874e-05,"-"
"1055","LINC01507",9.09251028733934,1.60948296781939e-05,3.4828906308357e-05,"+"
"1056","KRT74",8.97442132243046,1.63235307875475e-05,3.52903605946694e-05,"+"
"1057","LINC01005",-8.82087273429375,1.67580063306465e-05,3.61953911569215e-05,"-"
"1058","TRPM1",-8.82030510719761,1.68831511902213e-05,3.6431223220487e-05,"-"
"1059","LINC01812",-8.82100419848599,1.76547022803758e-05,3.80601372106686e-05,"-"
"1060","TXN2",-8.82098221404139,1.79964707934059e-05,3.87603234163638e-05,"-"
"1061","FRMD6-AS2",9.09258103709322,1.83481037287716e-05,3.94804154691665e-05,"+"
"1062","LOC339862",-8.82084621547874,1.89068461916668e-05,4.06443783950803e-05,"-"
"1063","SLC12A7",-8.820619329339,1.89281278546068e-05,4.06518493810605e-05,"-"
"1064","PKDREJ",-8.82098136192305,1.95183293687182e-05,4.18800243879546e-05,"-"
"1065","LAMA5",-8.820972937797,2.06814496362312e-05,4.43340371075266e-05,"-"
"1066","PIM1",9.0926049966961,2.10460766008573e-05,4.50733516695659e-05,"+"
"1067","LOC101929341",-8.82100734985538,2.32550381694775e-05,4.9757499663465e-05,"-"
"1068","TMEM141",-8.82097891570241,2.39034306215068e-05,5.10969401768727e-05,"-"
"1069","ME3",-8.90846817737255,2.61382267256957e-05,5.58218630633895e-05,"-"
"1070","CD160",8.97419787647874,2.87256159412317e-05,6.12902627979739e-05,"+"
"1071","LINC01723",-8.4151716346866,3.0705521183916e-05,6.54535059410646e-05,"-"
"1072","CNOT11",-8.90846828069125,3.13742520180165e-05,6.68166206689661e-05,"-"
"1073","ENTHD1",8.22296319532871,3.20338294758145e-05,6.81577191922503e-05,"+"
"1074","NAV2-AS2",-8.41526942494221,3.32562227825626e-05,7.06926970322071e-05,"-"
"1075","MIR3910-1",8.2229648945188,3.70129416992824e-05,7.86051589762436e-05,"+"
"1076","MXI1",-8.821013678504,4.74731871008358e-05,0.000100726102371011,"-"
"1077","TLE2",-6.91196840916649,0.000691579162949713,0.0014659937131051,"-"
"1078","LINC01655",-6.57996966202325,0.00250834287957657,0.00531219554181197,"-"
