"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"635","COL9A1",9.07196406234085,2.06518436135893e-11,3.35367325142875e-10,"+"
"636","OCM",9.07197890635472,2.06509365169916e-11,3.35367325142875e-10,"+"
"637","RFX1",9.07194101008097,2.06544509442146e-11,3.35367325142875e-10,"+"
"638","MYOF",-11.1338462853387,2.07070515587088e-11,3.35694411084209e-10,"-"
"639","SLC2A13",-11.1484257001486,2.20455379688552e-11,3.56834114572565e-10,"-"
"640","MIR548AL",9.06510451457382,2.21479900110918e-11,3.57373885623592e-10,"+"
"641","CACNA1A",9.06510451457382,2.21479900110918e-11,3.57373885623592e-10,"+"
"642","ARSB",-11.5615044223757,2.21883912259898e-11,3.57468115966374e-10,"-"
"643","TBCEL",-10.6290811446184,2.23404410822764e-11,3.59357981514752e-10,"-"
"644","ITGBL1",-9.06063808898234,2.26865162397922e-11,3.6435813271455e-10,"-"
"645","AKT3",-9.06062882226258,2.27663190279333e-11,3.64507798306369e-10,"-"
"646","ARHGAP5",-9.06062882226258,2.27663190279333e-11,3.64507798306369e-10,"-"
"647","MATN1-AS1",8.74760768755418,2.3143253517442e-11,3.69574482932157e-10,"+"
"648","PRXL2A",-9.05695625349872,2.31542361925977e-11,3.69574482932157e-10,"-"
"649","SMDT1",12.1753897064221,2.32004870343563e-11,3.69742122336437e-10,"+"
"650","KIF14",8.74309147138472,2.34135338078737e-11,3.71991060176403e-10,"+"
"651","A1BG",8.74309147138472,2.34135338078737e-11,3.71991060176403e-10,"+"
"652","RUNX3",-9.39978875850962,2.3716796519354e-11,3.76011329295788e-10,"-"
"653","LINC02478",-8.84902325090163,2.37392824161413e-11,3.76011329295788e-10,"-"
"654","MIR1202",-10.2918372865029,2.42736425042879e-11,3.838872850487e-10,"-"
"655","LOC100129203",-11.1487599444447,2.44135918651453e-11,3.8551111551328e-10,"-"
"656","CLEC2L",-9.82264192349105,2.44824803976608e-11,3.8600959566007e-10,"-"
"657","LINC02497",-10.5968512632772,2.46278715743161e-11,3.87710921907383e-10,"-"
"658","ACKR3",-10.5796682560778,2.47615175440941e-11,3.89222455864082e-10,"-"
"659","NSUN6",-9.26323168706028,2.53633486535106e-11,3.98077564678696e-10,"-"
"660","LINC00578",-10.8821573448744,2.54243335903251e-11,3.98272621630853e-10,"-"
"661","NKX2-5",9.01777399503966,2.54527896063032e-11,3.98272621630853e-10,"+"
"662","MED4",-11.2572542151055,2.57904012528351e-11,4.02945800843012e-10,"-"
"663","TLL1",-10.5777740702479,2.58933898251088e-11,4.0394469224902e-10,"-"
"664","NR1I2",-10.9538875989021,2.702627043106e-11,4.20983004621165e-10,"-"
"665","LINC00836",-10.6137899503687,2.70724168392e-11,4.21067680252399e-10,"-"
"666","MIR548AB",-10.3063790368678,2.74345538937596e-11,4.26059445830563e-10,"-"
"667","SERPINH1",-8.99916897394983,2.80876979124784e-11,4.35548814855718e-10,"-"
"668","GP9",-10.9370539060439,2.81807179611574e-11,4.35684851826981e-10,"-"
"669","PSMA6",-9.23088313048222,2.81723649921425e-11,4.35684851826981e-10,"-"
"670","PRDM16",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"671","IRF2BP2",-9.06027658109769,2.89232884572887e-11,4.35698824542504e-10,"-"
"672","RNF144A",-9.06027652340663,2.89232923716434e-11,4.35698824542504e-10,"-"
"673","LINC01819",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"674","ANKH",-11.6728189596083,2.84605052238343e-11,4.35698824542504e-10,"-"
"675","HERPUD2",-11.1255875258719,2.89398716485256e-11,4.35698824542504e-10,"-"
"676","MIR593",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"677","SLF2",-9.06028118086312,2.89229417422351e-11,4.35698824542504e-10,"-"
"678","COPB1",-9.06028118086312,2.89229417422351e-11,4.35698824542504e-10,"-"
"679","MAJIN",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"680","ATG101",-9.06028118086312,2.89229417422351e-11,4.35698824542504e-10,"-"
"681","NBEA",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"682","EGLN3",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"683","DACT1",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"684","SIX1",-9.06028118086312,2.89229417422351e-11,4.35698824542504e-10,"-"
"685","ARHGAP23",-9.06028118086312,2.89229417422351e-11,4.35698824542504e-10,"-"
"686","MAOA",-9.0602758742116,2.89233353246521e-11,4.35698824542504e-10,"-"
"687","NLGN3",8.65328784481341,2.8876957970848e-11,4.35698824542504e-10,"+"
"688","ZNF423",-10.9143077506618,2.97218904946803e-11,4.46821967131509e-10,"-"
"689","SLC45A3",8.65119739217396,3.09519009759815e-11,4.64637898105336e-10,"+"
"690","GRXCR1",-10.4676133725239,3.10366591801705e-11,4.65235023044208e-10,"-"
"691","DRD3",-10.8253354295552,3.10954106680725e-11,4.65441146946273e-10,"-"
"692","SLC12A2",-12.0318346633386,3.12082908081699e-11,4.66455710735407e-10,"-"
"693","DENND4A",8.83795987403688,3.1952376069219e-11,4.76200901561862e-10,"+"
"694","TSHZ3",-10.5590716817161,3.19468737225086e-11,4.76200901561862e-10,"-"
"695","LINC01854",-10.543426340362,3.20347534803478e-11,4.7674166222624e-10,"-"
"696","FAM102A",10.9603312154203,3.2102760137901e-11,4.77067310497572e-10,"+"
"697","ANKRD50",-10.3320933971928,3.23675991403831e-11,4.80312880787636e-10,"-"
"698","LINC01696",-8.96118485733297,3.26004837720437e-11,4.82384554584045e-10,"-"
"699","AASS",-11.3455396185461,3.25970946832869e-11,4.82384554584045e-10,"-"
"700","HSF2",-11.0603988727783,3.27565723773165e-11,4.84001754426549e-10,"-"
"701","ORC4",-10.7975054101411,3.33277775259332e-11,4.89805984472767e-10,"-"
"702","PXDC1",-10.7415029958214,3.33030650995025e-11,4.89805984472767e-10,"-"
"703","PLN",-10.9345913695913,3.3257993080919e-11,4.89805984472767e-10,"-"
"704","SNORD96B",-10.6073304493466,3.33388197881493e-11,4.89805984472767e-10,"-"
"705","NUS1",-10.5483645022435,3.35421882935345e-11,4.92094827687982e-10,"-"
"706","RAI14",-10.5945109793574,3.39786935038769e-11,4.9708858120311e-10,"-"
"707","RNF138",-10.7377401649585,3.39381486817223e-11,4.9708858120311e-10,"-"
"708","LINC02563",11.5361721266695,3.41645113655631e-11,4.99101046686468e-10,"+"
"709","MAST4",-11.0311409056005,3.4432558654247e-11,5.02307410664142e-10,"-"
"710","GRIN2B",-10.6670045865259,3.51788634177426e-11,5.12471808915088e-10,"-"
"711","KCNIP4",-8.99872947572548,3.57725390757636e-11,5.19656420871661e-10,"-"
"712","PTGES3",-8.99893438144466,3.57432946700178e-11,5.19656420871661e-10,"-"
"713","RBM14-RBM4",-9.00868214646145,3.58993730697432e-11,5.19778421053522e-10,"-"
"714","PDE4C",-9.00870685324501,3.58954882820778e-11,5.19778421053522e-10,"-"
"715","ARHGAP36",-10.9310321738039,3.59316998021143e-11,5.19778421053522e-10,"-"
"716","KCNAB1-AS1",-10.504542963852,3.68525239254155e-11,5.3235426670471e-10,"-"
"717","SNX18",-11.188985126354,3.70147875573176e-11,5.33952507259882e-10,"-"
"718","LINC00941",-11.1596600925966,3.80623931794648e-11,5.48299906205021e-10,"-"
"719","GRB14",-10.4505649786347,3.83271950987502e-11,5.51036000006451e-10,"-"
"720","NRP2",-10.6243449528205,3.83588823363284e-11,5.51036000006451e-10,"-"
"721","LOC105376805",-8.92561871697784,4.22763645846547e-11,5.69171337330871e-10,"-"
"722","SFPQ",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"723","KDM4A",-8.65034327673768,4.27642753655274e-11,5.69171337330871e-10,"-"
"724","TCTEX1D1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"725","ERICH3-AS1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"726","TTLL7",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"727","SELENOF",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"728","HS2ST1",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"729","LOC102723661",-10.6324687795364,4.11757478811968e-11,5.69171337330871e-10,"-"
"730","RNF2",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"731","B3GALT2",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"732","ZBTB41",-8.65034327673768,4.27642753655274e-11,5.69171337330871e-10,"-"
"733","ROCK2",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"734","VIT",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"735","CEBPZ",-8.61955000895056,4.54906292196208e-11,5.69171337330871e-10,"-"
"736","LOC101927142",9.06493880963203,4.3229893700693e-11,5.69171337330871e-10,"+"
"737","DARS",8.80824734201984,4.48307184921535e-11,5.69171337330871e-10,"+"
"738","CCDC148",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"739","PKP4",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"740","SCN2A",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"741","KCTD18",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"742","INO80D",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"743","MIR5703",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"744","KAT2B",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"745","PTPRG",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"746","CLDND1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"747","LINC01990",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"748","SLC9C1",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"749","ZBTB20-AS4",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"750","GYG1",-10.5667731867081,4.05521257737388e-11,5.69171337330871e-10,"-"
"751","LPP",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"752","HS3ST1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"753","HOPX",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"754","COX18",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"755","CDS1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"756","PPP3CA",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"757","CENPE",-8.65034327673768,4.27642753655274e-11,5.69171337330871e-10,"-"
"758","NDST4",-10.3408612143046,4.3916699762766e-11,5.69171337330871e-10,"-"
"759","LOC105377590",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"760","ANKRD33B",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"761","LIFR-AS1",-10.4727929409201,4.54292950791178e-11,5.69171337330871e-10,"-"
"762","CARTPT",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"763","LOC105379030",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"764","IQGAP2",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"765","MIR548F3",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"766","ECSCR",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"767","NR3C1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"768","MIR1294",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"769","NRSN1",-10.4830418438641,4.33770798943312e-11,5.69171337330871e-10,"-"
"770","RAB23",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"771","SHPRH",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"772","SCIN",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"773","SEM1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"774","TFEC",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"775","CAV1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"776","LMOD2",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"777","XKR6",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"778","GGH",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"779","FABP5",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"780","ZFAND1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"781","OSGIN2",-9.17577327962391,4.13300883745064e-11,5.69171337330871e-10,"-"
"782","TMEM74",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"783","SUSD3",10.8678832354947,4.55940032911483e-11,5.69171337330871e-10,"+"
"784","FSD1L",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"785","FKTN",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"786","LINC00963",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"787","NRP1",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"788","MIR4683",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"789","KAT6B",-9.18372457619722,4.18511667798563e-11,5.69171337330871e-10,"-"
"790","LOC101929574",8.80824888800713,4.48305243890121e-11,5.69171337330871e-10,"+"
"791","IFIT2",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"792","BTBD16",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"793","NRIP3",8.53274409172211,4.49543262601197e-11,5.69171337330871e-10,"+"
"794","SPON1",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"795","ABTB2",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"796","WNT11",-8.92561850777971,4.2276394486195e-11,5.69171337330871e-10,"-"
"797","DDIAS",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"798","GYS2",-11.1147930886901,4.54463275611951e-11,5.69171337330871e-10,"-"
"799","KLHL42",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"800","RAP1B",-11.5232755690453,4.13634016336418e-11,5.69171337330871e-10,"-"
"801","MIR617",-10.4713879842086,4.44483516592219e-11,5.69171337330871e-10,"-"
"802","DUSP6",-8.65034327673768,4.27642753655274e-11,5.69171337330871e-10,"-"
"803","ATP2B1-AS1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"804","LINC02399",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"805","MIR492",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"806","LOC101928937",-8.65034327673768,4.27642753655274e-11,5.69171337330871e-10,"-"
"807","CHST11",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"808","MIR3922",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"809","LINC01257",8.53274409172211,4.49543262601197e-11,5.69171337330871e-10,"+"
"810","LINC00442",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"811","ZMYM2",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"812","MAB21L1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"813","CPB2",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"814","MIR4704",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"815","ZIC5",8.53274409172211,4.49543262601197e-11,5.69171337330871e-10,"+"
"816","FGF14-IT1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"817","LINC00641",-8.61955000895056,4.54906292196208e-11,5.69171337330871e-10,"-"
"818","PRMT7",-8.96072488858997,4.09885752065253e-11,5.69171337330871e-10,"-"
"819","FA2H",-11.3630335114149,4.44731567054694e-11,5.69171337330871e-10,"-"
"820","MIR548H3",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"821","MIR4743",-8.64530767739311,4.09064041164785e-11,5.69171337330871e-10,"-"
"822","DYM",-8.92561871697784,4.22763645846547e-11,5.69171337330871e-10,"-"
"823","WDR7",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"824","TNFRSF11A",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"825","CPT1C",-8.65160384666155,4.26957331504467e-11,5.69171337330871e-10,"-"
"826","SLC52A3",9.07180452816158,4.01998761014839e-11,5.69171337330871e-10,"+"
"827","SMIM10L2B",-8.65034327673768,4.27642753655274e-11,5.69171337330871e-10,"-"
"828","LINC00892",-8.92561871697784,4.22763645846547e-11,5.69171337330871e-10,"-"
"829","MAMLD1",-8.60366469866011,4.56195531903019e-11,5.69171337330871e-10,"-"
"830","TRAF5",-8.82097808464307,4.67141947988811e-11,5.81425892665256e-10,"-"
"831","TRAF3IP2",-8.82097808464307,4.67141947988811e-11,5.81425892665256e-10,"-"
"832","PPP4R3B",-8.82019522956468,4.68648290079146e-11,5.81544372419699e-10,"-"
"833","HHIP",-8.82019522956468,4.68648290079146e-11,5.81544372419699e-10,"-"
"834","ACTL7B",-10.4029433359963,4.68923916269969e-11,5.81544372419699e-10,"-"
"835","TMEM52",-9.13653732000315,4.74058588681849e-11,5.87208141645073e-10,"-"
"836","THSD7A",-10.5848836542982,4.75213907431885e-11,5.87687438820658e-10,"-"
"837","MIR630",-9.13573713323716,4.75581926223427e-11,5.87687438820658e-10,"-"
"838","FTHL17",-10.5752952432087,4.78584358231668e-11,5.90691887492857e-10,"-"
"839","SLC9A1",-9.09950877501427,4.91900735749112e-11,6.0640397018511e-10,"-"
"840","NEGR1",-10.4931490638614,4.97078760420548e-11,6.12057811789253e-10,"-"
"841","PRCP",-11.6844597641369,5.03283293539917e-11,6.18960654587795e-10,"-"
"842","MAP3K5",-8.77931727782734,5.14340750689143e-11,6.31058883081591e-10,"-"
"843","NEDD4L",-8.77931727782734,5.14340750689143e-11,6.31058883081591e-10,"-"
"844","RASGRF2",-8.77744667206355,5.18285321053988e-11,6.34393500078272e-10,"-"
"845","LINC02424",-10.5441253694042,5.1819528909581e-11,6.34393500078272e-10,"-"
"846","BPGM",-11.3146942585803,5.20982792884298e-11,6.36941492529821e-10,"-"
"847","LINC01392",-10.1610341336893,5.26753264147702e-11,6.43236010753209e-10,"-"
"848","PRELID2",-10.2476644012866,5.33583932924282e-11,6.50042240074893e-10,"-"
"849","LINC00113",-10.4839895985866,5.33490624293955e-11,6.50042240074893e-10,"-"
"850","SYNE1-AS1",-11.203421580085,5.35805538486554e-11,6.51980786419579e-10,"-"
"851","SFSWAP",8.47217659568293,5.41815884205258e-11,6.56975579171744e-10,"+"
"852","PRAC1",8.47217659568293,5.41815884205258e-11,6.56975579171744e-10,"+"
"853","COL9A3",8.47217659568293,5.41815884205258e-11,6.56975579171744e-10,"+"
"854","ADGRL3-AS1",8.65312246914148,5.50085566110873e-11,6.65661955857807e-10,"+"
"855","CCDC85C",8.65312214925676,5.50266820321401e-11,6.65661955857807e-10,"+"
"856","IQCN",-9.06012799482262,5.58869009088821e-11,6.75278289837111e-10,"-"
"857","ROPN1",8.74258864773786,5.62280667030029e-11,6.78607810862496e-10,"+"
"858","TMCO1",-10.4561640027911,5.6627565763712e-11,6.82632765377707e-10,"-"
"859","AKAP14",-8.56117937649096,5.68382668939869e-11,6.84375080889996e-10,"-"
"860","MIR29B2CHG",-9.0566052578704,5.71265265703653e-11,6.87046121299172e-10,"-"
"861","COL25A1",-10.4444038123285,5.71969701444887e-11,6.87094381189833e-10,"-"
"862","TPSG1",8.65099647666717,5.81447877331045e-11,6.97669999447215e-10,"+"
"863","JAK1",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"864","SH3GLB1",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"865","DIPK1A",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"866","MIR7852",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"867","LINC01350",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"868","NTSR2",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"869","MBD5",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"870","DNAJC10",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"871","LMOD3",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"872","ERICH6",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"873","LAP3",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"874","SPINK2",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"875","EMCN",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"876","USP53",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"877","TENT4A",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"878","LINC02104",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"879","MMS22L",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"880","NT5DC1",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"881","PHACTR2-AS1",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"882","MTURN",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"883","MIR591",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"884","GDF6",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"885","LAPTM4B",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"886","NFIB",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"887","PPA1",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"888","ZMIZ1-AS1",-10.4759161407136,6.02341449041725e-11,7.07196897214013e-10,"-"
"889","LINC00502",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"890","TNFRSF19",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"891","OR6S1",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"892","FOXN3-AS2",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"893","NUDT7",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"894","CDC42EP4",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"895","LINC01443",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"896","EDA2R",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"897","FAM133A",-8.5118836639516,6.13318782559189e-11,7.07196897214013e-10,"-"
"898","ZBED9",-9.049530385167,6.1715866288928e-11,7.10832076866795e-10,"-"
"899","PCAT4",-10.3266041315216,6.18599925690563e-11,7.11699558555895e-10,"-"
"900","LOC101929570",-10.7236483694703,6.53652056546995e-11,7.50974689824034e-10,"-"
"901","LINC00909",-11.2543312840087,6.54189495824668e-11,7.50974689824034e-10,"-"
"902","COL26A1",-10.3939793160888,6.69445528669361e-11,7.67635820734723e-10,"-"
"903","PERP",-8.68761378755848,6.7740357909773e-11,7.7590091014483e-10,"-"
"904","LINC00308",-10.4430891037063,6.81597860538948e-11,7.798414459684e-10,"-"
"905","C11orf58",-8.99880354483425,6.83763687674905e-11,7.80864787454715e-10,"-"
"906","CORO6",-8.99869694778485,6.84002221245259e-11,7.80864787454715e-10,"-"
"907","ASAP3",8.65265989465853,6.94904192172580e-11,7.8294653051351e-10,"+"
"908","UROD",8.65265904153792,6.94906075467627e-11,7.8294653051351e-10,"+"
"909","SECISBP2",8.65266105879812,6.94901712886532e-11,7.8294653051351e-10,"+"
"910","PPP6C",8.65266105879812,6.94901712886532e-11,7.8294653051351e-10,"+"
"911","RTKN2",-10.9086264913512,6.87641946319341e-11,7.8294653051351e-10,"-"
"912","PHC1",8.65266105879812,6.94901712886532e-11,7.8294653051351e-10,"+"
"913","IKZF4",8.65265739519751,6.94909518525962e-11,7.8294653051351e-10,"+"
"914","LINC00411",8.65266105879812,6.94901712886532e-11,7.8294653051351e-10,"+"
"915","XYLT1",8.65266105879812,6.94901712886532e-11,7.8294653051351e-10,"+"
"916","ZNF385C",8.65265848308939,6.94907332018340e-11,7.8294653051351e-10,"+"
"917","LINC00323",8.65265739519751,6.94909518525962e-11,7.8294653051351e-10,"+"
"918","MIR4761",8.65265848308939,6.94907332018340e-11,7.8294653051351e-10,"+"
"919","LINC02412",-10.6879230124547,7.21965473019537e-11,8.12545036718288e-10,"-"
"920","LRRC4C",-10.0158814732801,7.43011495764039e-11,8.3532259790081e-10,"-"
"921","MIR4472-1",-10.2338633346082,7.44655341691921e-11,8.36261693715477e-10,"-"
"922","LOC101928673",-10.4626497320543,7.51070002779393e-11,8.42550654961742e-10,"-"
"923","RET",-10.3408167625155,7.65483784958527e-11,8.57789684488195e-10,"-"
"924","FUBP1",-8.64530147032987,7.75328412061607e-11,8.65072466661618e-10,"-"
"925","GREM2",-10.6073091600393,7.73509767041380e-11,8.65072466661618e-10,"-"
"926","INPP4A",-8.6453003195455,7.75232146382926e-11,8.65072466661618e-10,"-"
"927","SLC12A6",-8.64530147032987,7.75328412061607e-11,8.65072466661618e-10,"-"
"928","LINC02380",-10.2917533993493,7.94238386966117e-11,8.85216340128291e-10,"-"
"929","SLC4A7",-10.460988453265,8.09399593761441e-11,9.0114316450749e-10,"-"
"930","DIP2C",8.53265752741324,8.22171507686319e-11,9.14378484301032e-10,"+"
"931","SALL3",-10.5440979851671,8.27347143466643e-11,9.19146241125187e-10,"-"
"932","DNAH11",8.8080964917385,8.40016638190307e-11,9.32220181201968e-10,"+"
"933","MRPS30",-8.61948712526554,8.48692518862969e-11,9.40838877020331e-10,"-"
"934","ANKRD31",-8.60362448099606,8.53807225019984e-11,9.44484291805528e-10,"-"
"935","GPRC5A",-8.60362448099606,8.53807225019984e-11,9.44484291805528e-10,"-"
"936","LINC02400",-10.303145509655,8.60845689521315e-11,9.51252881059718e-10,"-"
"937","TRIM29",-10.3353179100955,8.6362865862764e-11,9.53309628194843e-10,"-"
"938","HECTD1",-8.81910413919292,8.65438123437825e-11,9.54288540588211e-10,"-"
"939","SLC40A1",-10.7347719965736,8.7811216488023e-11,9.6723260078341e-10,"-"
"940","TSPAN9",10.7821933789136,8.83348831887043e-11,9.71965634915712e-10,"+"
"941","TMEM117",-10.6107796053941,9.06732902230145e-11,9.96635324948607e-10,"-"
"942","FLT1",-10.6303973090179,9.19999220451043e-11,1.01014351774152e-09,"-"
"943","LOC101928994",-10.2220801549534,9.2428801390776e-11,1.01377634441654e-09,"-"
"944","DIAPH3",-10.0182831737605,9.50451738465113e-11,1.0413688909899e-09,"-"
"945","TSPYL4",-8.77852326414721,9.55436120525107e-11,1.04461689160583e-09,"-"
"946","PHTF2",-8.77852326414721,9.55436120525107e-11,1.04461689160583e-09,"-"
"947","MIR761",-8.6447730131605,9.68811460171976e-11,1.05389682123238e-09,"-"
"948","LINC01812",-8.64470855394161,9.69018541034513e-11,1.05389682123238e-09,"-"
"949","LOC286178",-8.64477157893457,9.68817856651295e-11,1.05389682123238e-09,"-"
"950","SPAG8",-8.6447730131605,9.68811460171976e-11,1.05389682123238e-09,"-"
"951","RAB22A",-8.64477287431854,9.68812086094383e-11,1.05389682123238e-09,"-"
